AL, 90, 2014090618, 03, NVGM, 000, 143N,  308W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG13, 006, 152N,  321W,  14, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG13, 012, 150N,  331W,  16, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG13, 018, 152N,  336W,  12, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG13, 024, 156N,  351W,  16, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG13, 030, 160N,  363W,  16, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 000, 161N,  330W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 006, 166N,  343W,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 012, 170N,  359W,  25, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 018, 177N,  374W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 024, 179N,  386W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 030, 186N,  400W,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 036, 190N,  412W,  24, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 042, 199N,  422W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 048, 208N,  433W,  26, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 054, 218N,  443W,  26, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 060, 231N,  453W,  24, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 066, 241N,  459W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 072, 253N,  463W,  22, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 078, 266N,  464W,  26, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 084, 274N,  465W,  27, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 090, 281N,  464W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 096, 283N,  464W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 102, 285N,  464W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 108, 285N,  466W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 114, 288N,  468W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 120, 287N,  469W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 126, 288N,  471W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 132, 290N,  471W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 138, 291N,  470W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 144, 289N,  469W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 150, 287N,  466W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 156, 282N,  466W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 162, 278N,  467W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 168, 272N,  471W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 174, 269N,  476W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG14, 180, 269N,  482W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 000, 144N,  335W,  26, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 006, 137N,  354W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 012, 138N,  370W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 018, 139N,  383W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 024, 138N,  400W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 030, 139N,  415W,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 036, 140N,  432W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 042, 140N,  446W,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 048, 140N,  461W,  24, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 054, 145N,  475W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 060, 150N,  490W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 066, 153N,  502W,  22, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 072, 160N,  519W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 078, 165N,  529W,  23, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 084, 172N,  544W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 090, 179N,  556W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 096, 182N,  567W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 102, 189N,  579W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 108, 191N,  589W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 114, 195N,  599W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 120, 201N,  606W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 126, 203N,  614W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 132, 210N,  620W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 138, 217N,  627W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 144, 222N,  632W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 150, 227N,  638W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 156, 233N,  642W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 162, 243N,  646W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 168, 251N,  648W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 174, 259N,  649W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG15, 180, 268N,  650W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG16, 000, 155N,  334W,  23, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG16, 006, 153N,  342W,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG17, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 000, 154N,  316W,  24, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 006, 158N,  329W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 012, 160N,  344W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 018, 163N,  360W,  19, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 024, 164N,  370W,  21, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 030, 161N,  382W,  16, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 036, 164N,  397W,  20, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 042, 165N,  416W,  19, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 048, 166N,  435W,  20, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG18, 054, 167N,  452W,  17, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG19, 000, 146N,  336W,  18, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG19, 006, 134N,  344W,  13, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG19, 012, 130N,  352W,  13, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NG20, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NVGM, 000, 146N,  323W,  21, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NVGM, 006, 145N,  331W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NVGM, 012, 144N,  342W,  23, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NVGM, 018, 146N,  352W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014090700, 03, NVGM, 024, 140N,  369W,  22, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, COTC, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 90, 2014101012, 03, GFDN,   0, 132N,  493W,  38, 1009
AL, 90, 2014101012, 03, GFDN,   6, 138N,  501W,  30, 1008
AL, 90, 2014101012, 03, GFDN,  12, 139N,  503W,  44, 1008
AL, 90, 2014101012, 03, GFDN,  18, 143N,  514W,  48, 1003
AL, 90, 2014101012, 03, GFDN,  24, 143N,  525W,  45, 1004
AL, 90, 2014101012, 03, GFDN,  30, 143N,  537W,  42, 1004
AL, 90, 2014101012, 03, GFDN,  36, 142N,  545W,  46, 1000
AL, 90, 2014101012, 03, GFDN,  42, 141N,  557W,  59,  993
AL, 90, 2014101012, 03, GFDN,  48, 138N,  567W,  73,  986
AL, 90, 2014101012, 03, GFDN,  54, 136N,  577W,  73,  986
AL, 90, 2014101012, 03, GFDN,  60, 135N,  587W,  72,  984
AL, 90, 2014101012, 03, GFDN,  66, 135N,  594W,  74,  981
AL, 90, 2014101012, 03, GFDN,  72, 136N,  603W,  74,  982
AL, 90, 2014101012, 03, GFDN,  78, 139N,  612W,  74,  981
AL, 90, 2014101012, 03, GFDN,  84, 143N,  619W,  73,  979
AL, 90, 2014101012, 03, GFDN,  90, 147N,  627W,  74,  982
AL, 90, 2014101012, 03, GFDN,  96, 154N,  634W,  66,  985
AL, 90, 2014101012, 03, GFDN, 102, 161N,  642W,  74,  981
AL, 90, 2014101012, 03, GFDN, 108, 169N,  649W,  69,  981
AL, 90, 2014101012, 03, GFDN, 114, 176N,  658W,  65,  988
AL, 90, 2014101012, 03, GFDN, 120, 184N,  666W,  57,  992
AL, 90, 2014101012, 03, GFDN, 126, 190N,  673W,  54,  994
AL, 90, 2014101012, 03, NG01, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG02, 000, 129N,  502W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG02, 006, 133N,  522W,  16, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG02, 012, 145N,  530W,  16, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG02, 018, 150N,  533W,  21, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG02, 024, 147N,  537W,  21, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG02, 030, 140N,  538W,  17, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG03, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG04, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG05, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG06, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG07, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG08, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG09, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG10, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG11, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG12, 000, 126N,  502W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG12, 006, 121N,  513W,  12, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG13, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG14, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG15, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG16, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG17, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG18, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG19, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NG20, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101012, 03, NVGM, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101018, 03, COTC, 000, 146N,  517W,  19, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
AL, 90, 2014101018, 03, GFDN,   0, 139N,  501W,  34, 1008
AL, 90, 2014101018, 03, GFDN,   6, 146N,  507W,  31, 1010
AL, 90, 2014101018, 03, GFDN,  12, 144N,  512W,  41, 1009
AL, 90, 2014101018, 03, GFDN,  18, 146N,  522W,  41, 1009
AL, 90, 2014101018, 03, GFDN,  24, 147N,  530W,  41, 1007
AL, 90, 2014101018, 03, GFDN,  30, 145N,  537W,  42, 1006
AL, 90, 2014101018, 03, GFDN,  36, 144N,  546W,  43, 1003
AL, 90, 2014101018, 03, GFDN,  42, 143N,  557W,  45, 1002
AL, 90, 2014101018, 03, GFDN,  48, 143N,  565W,  46,  999
AL, 90, 2014101018, 03, GFDN,  54, 143N,  575W,  45,  999
AL, 90, 2014101018, 03, GFDN,  60, 143N,  586W,  55,  993
AL, 90, 2014101018, 03, GFDN,  66, 145N,  596W,  53,  996
AL, 90, 2014101018, 03, GFDN,  72, 149N,  607W,  54,  994
AL, 90, 2014101018, 03, GFDN,  78, 153N,  617W,  64,  991
AL, 90, 2014101018, 03, GFDN,  84, 157N,  627W,  61,  991
AL, 90, 2014101018, 03, GFDN,  90, 162N,  638W,  66,  988
AL, 90, 2014101018, 03, GFDN,  96, 169N,  647W,  65,  986
AL, 90, 2014101018, 03, GFDN, 102, 174N,  657W,  63,  989
AL, 90, 2014101018, 03, GFDN, 108, 180N,  666W,  53,  990
AL, 90, 2014101018, 03, GFDN, 114, 185N,  675W,  59,  993
AL, 90, 2014101018, 03, GFDN, 120, 189N,  682W,  59,  993
AL, 90, 2014101018, 03, GFDN, 126, 193N,  687W,  65,  989
AL, 90, 2014101018, 03, NVGM, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, COTC, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 90, 2014101100, 03, GFDN,   0, 151N,  528W,  28, 1010
AL, 90, 2014101100, 03, GFDN,   6, 155N,  534W,  25, 1010
AL, 90, 2014101100, 03, GFDN,  12, 159N,  542W,  27, 1010
AL, 90, 2014101100, 03, GFDN,  18, 162N,  549W,  30, 1010
AL, 90, 2014101100, 03, GFDN,  24, 166N,  557W,  28, 1011
AL, 90, 2014101100, 03, GFDN,  30, 165N,  565W,  32, 1010
AL, 90, 2014101100, 03, GFDN,  36, 166N,  576W,  30, 1009
AL, 90, 2014101100, 03, GFDN,  42, 169N,  584W,  30, 1009
AL, 90, 2014101100, 03, GFDN,  48, 170N,  596W,  30, 1007
AL, 90, 2014101100, 03, GFDN,  54, 170N,  608W,  33, 1005
AL, 90, 2014101100, 03, GFDN,  60, 171N,  622W,  41, 1004
AL, 90, 2014101100, 03, GFDN,  66, 174N,  634W,  47, 1000
AL, 90, 2014101100, 03, GFDN,  72, 176N,  647W,  59,  993
AL, 90, 2014101100, 03, GFDN,  78, 178N,  661W,  56,  992
AL, 90, 2014101100, 03, GFDN,  84, 182N,  674W,  50,  995
AL, 90, 2014101100, 03, GFDN,  90, 188N,  684W,  60,  991
AL, 90, 2014101100, 03, GFDN,  96, 192N,  695W,  60,  993
AL, 90, 2014101100, 03, GFDN, 102, 199N,  704W,  57,  996
AL, 90, 2014101100, 03, GFDN, 108, 205N,  715W,  58,  994
AL, 90, 2014101100, 03, GFDN, 114, 211N,  723W,  64,  990
AL, 90, 2014101100, 03, GFDN, 120, 217N,  730W,  60,  989
AL, 90, 2014101100, 03, GFDN, 126, 223N,  734W,  65,  985
AL, 90, 2014101100, 03, NG01, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG02, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG03, 000, 155N,  539W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG04, 000, 156N,  525W,  16, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG04, 006, 155N,  536W,  16, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG04, 012, 160N,  547W,  19, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG04, 018, 164N,  559W,  16, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG04, 024, 177N,  561W,  20, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG04, 030, 174N,  570W,  18, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 90, 2014101100, 03, NG04, 036, 168N,  580W,  17, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
