IO, 05, 2016120712, 03, COTC, 000, 107N,  918E,  34, 1000, XX,  34, NEQ, 0020, 0021, 0000, 0000,    0,    0, 020
IO, 05, 2016120712, 03, COTC, 006, 112N,  912E,  40, 1000, XX,  34, NEQ, 0129, 0137, 0116, 0072,    0,    0, 037
IO, 05, 2016120712, 03, COTC, 012, 113N,  911E,  46,  998, XX,  34, NEQ, 0186, 0142, 0017, 0087,    0,    0, 028
IO, 05, 2016120712, 03, COTC, 018, 112N,  910E,  55,  998, XX,  34, NEQ, 0154, 0151, 0124, 0087,    0,    0, 080
IO, 05, 2016120712, 03, COTC, 018, 112N,  910E,  55,  998, XX,  50, NEQ, 0082, 0000, 0000, 0000,    0,    0, 080
IO, 05, 2016120712, 03, COTC, 024, 111N,  907E,  49,  996, XX,  34, NEQ, 0148, 0174, 0082, 0138,    0,    0, 079
IO, 05, 2016120712, 03, COTC, 030, 114N,  903E,  58,  996, XX,  34, NEQ, 0151, 0223, 0078, 0161,    0,    0, 036
IO, 05, 2016120712, 03, COTC, 030, 114N,  903E,  58,  996, XX,  50, NEQ, 0037, 0000, 0000, 0065,    0,    0, 036
IO, 05, 2016120712, 03, COTC, 036, 108N,  899E,  56,  990, XX,  34, NEQ, 0146, 0158, 0174, 0114,    0,    0, 067
IO, 05, 2016120712, 03, COTC, 036, 108N,  899E,  56,  990, XX,  50, NEQ, 0000, 0000, 0000, 0089,    0,    0, 067
IO, 05, 2016120712, 03, COTC, 042, 108N,  892E,  51,  989, XX,  34, NEQ, 0146, 0076, 0103, 0149,    0,    0, 074
IO, 05, 2016120712, 03, COTC, 042, 108N,  892E,  51,  989, XX,  50, NEQ, 0000, 0000, 0000, 0077,    0,    0, 074
IO, 05, 2016120712, 03, COTC, 048, 108N,  887E,  61,  985, XX,  34, NEQ, 0224, 0134, 0138, 0166,    0,    0, 028
IO, 05, 2016120712, 03, COTC, 048, 108N,  887E,  61,  985, XX,  50, NEQ, 0000, 0034, 0053, 0114,    0,    0, 028
IO, 05, 2016120712, 03, COTC, 054, 105N,  881E,  59,  985, XX,  34, NEQ, 0166, 0110, 0127, 0157,    0,    0, 037
IO, 05, 2016120712, 03, COTC, 054, 105N,  881E,  59,  985, XX,  50, NEQ, 0036, 0043, 0071, 0081,    0,    0, 037
IO, 05, 2016120712, 03, COTC, 060, 104N,  875E,  56,  985, XX,  34, NEQ, 0235, 0110, 0114, 0176,    0,    0, 042
IO, 05, 2016120712, 03, COTC, 060, 104N,  875E,  56,  985, XX,  50, NEQ, 0046, 0028, 0048, 0046,    0,    0, 042
IO, 05, 2016120712, 03, COTC, 066, 103N,  866E,  61,  987, XX,  34, NEQ, 0271, 0154, 0131, 0192,    0,    0, 030
IO, 05, 2016120712, 03, COTC, 066, 103N,  866E,  61,  987, XX,  50, NEQ, 0033, 0033, 0071, 0067,    0,    0, 030
IO, 05, 2016120712, 03, COTC, 072, 103N,  860E,  74,  982, XX,  34, NEQ, 0204, 0125, 0149, 0234,    0,    0, 032
IO, 05, 2016120712, 03, COTC, 072, 103N,  860E,  74,  982, XX,  50, NEQ, 0042, 0047, 0092, 0046,    0,    0, 032
IO, 05, 2016120712, 03, COTC, 072, 103N,  860E,  74,  982, XX,  64, NEQ, 0000, 0038, 0044, 0000,    0,    0, 032
IO, 05, 2016120712, 03, COTC, 078, 105N,  853E,  58,  986, XX,  34, NEQ, 0192, 0128, 0140, 0237,    0,    0, 052
IO, 05, 2016120712, 03, COTC, 078, 105N,  853E,  58,  986, XX,  50, NEQ, 0075, 0057, 0074, 0051,    0,    0, 052
IO, 05, 2016120712, 03, COTC, 084, 103N,  845E,  62,  983, XX,  34, NEQ, 0241, 0153, 0143, 0213,    0,    0, 030
IO, 05, 2016120712, 03, COTC, 084, 103N,  845E,  62,  983, XX,  50, NEQ, 0035, 0057, 0070, 0097,    0,    0, 030
IO, 05, 2016120712, 03, COTC, 090, 104N,  840E,  58,  985, XX,  34, NEQ, 0201, 0119, 0174, 0201,    0,    0, 085
IO, 05, 2016120712, 03, COTC, 090, 104N,  840E,  58,  985, XX,  50, NEQ, 0035, 0054, 0094, 0000,    0,    0, 085
IO, 05, 2016120712, 03, COTC, 096, 106N,  832E,  62,  986, XX,  34, NEQ, 0232, 0137, 0141, 0216,    0,    0, 038
IO, 05, 2016120712, 03, COTC, 096, 106N,  832E,  62,  986, XX,  50, NEQ, 0000, 0048, 0104, 0000,    0,    0, 038
IO, 05, 2016120712, 03, COTC, 102, 106N,  827E,  56,  992, XX,  34, NEQ, 0239, 0117, 0150, 0176,    0,    0, 064
IO, 05, 2016120712, 03, COTC, 102, 106N,  827E,  56,  992, XX,  50, NEQ, 0000, 0048, 0089, 0000,    0,    0, 064
IO, 05, 2016120712, 03, COTC, 108, 106N,  821E,  48,  993, XX,  34, NEQ, 0117, 0118, 0130, 0152,    0,    0, 059
IO, 05, 2016120712, 03, COTC, 114, 107N,  815E,  47,  997, XX,  34, NEQ, 0129, 0101, 0124, 0114,    0,    0, 044
IO, 05, 2016120712, 03, COTC, 120, 108N,  807E,  46,  995, XX,  34, NEQ, 0089, 0087, 0086, 0055,    0,    0, 058
IO, 05, 2016120712, 03, CTCX, 000, 107N,  918E,  35,  999, XX,  34, NEQ, 0037, 0039, 0000, 0000,    0,    0, 036
IO, 05, 2016120712, 03, CTCX, 006, 113N,  923E,  55,  999, XX,  34, NEQ, 0131, 0076, 0038, 0046,    0,    0, 063
IO, 05, 2016120712, 03, CTCX, 006, 113N,  923E,  55,  999, XX,  50, NEQ, 0067, 0029, 0029, 0000,    0,    0, 063
IO, 05, 2016120712, 03, CTCX, 012, 119N,  922E,  49,  995, XX,  34, NEQ, 0137, 0045, 0044, 0094,    0,    0, 023
IO, 05, 2016120712, 03, CTCX, 018, 120N,  918E,  55,  995, XX,  34, NEQ, 0169, 0042, 0064, 0093,    0,    0, 031
IO, 05, 2016120712, 03, CTCX, 018, 120N,  918E,  55,  995, XX,  50, NEQ, 0000, 0000, 0000, 0037,    0,    0, 031
IO, 05, 2016120712, 03, CTCX, 024, 120N,  912E,  53,  992, XX,  34, NEQ, 0154, 0188, 0052, 0098,    0,    0, 016
IO, 05, 2016120712, 03, CTCX, 024, 120N,  912E,  53,  992, XX,  50, NEQ, 0000, 0000, 0025, 0023,    0,    0, 016
