AL, 93, 2014073012, 03, GFDN,  90, 195N,  638W,  84,  981
AL, 93, 2014073012, 03, GFDN,  96, 204N,  652W,  80,  981
AL, 93, 2014080100, 03, NG14, 138, 312N,  739W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG14, 144, 317N,  726W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG14, 150, 325N,  712W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG14, 156, 331N,  697W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG14, 162, 339N,  681W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG14, 168, 346N,  662W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG14, 174, 353N,  642W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG14, 180, 362N,  622W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 090, 255N,  732W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 096, 267N,  734W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 102, 277N,  735W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 108, 288N,  733W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 114, 299N,  727W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 120, 309N,  722W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 126, 317N,  716W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 132, 327N,  709W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 138, 338N,  701W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 144, 349N,  692W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 150, 360N,  680W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 156, 376N,  665W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 162, 390N,  643W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 168, 403N,  617W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 174, 416N,  586W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG16, 180, 428N,  551W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 090, 242N,  738W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 096, 253N,  739W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 102, 264N,  739W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 108, 279N,  736W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 114, 291N,  731W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 120, 303N,  729W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 126, 314N,  721W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 132, 326N,  714W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 138, 339N,  704W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 144, 341N,  687W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 150, 353N,  672W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 156, 368N,  657W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 162, 379N,  640W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 168, 391N,  624W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 174, 402N,  607W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG17, 180, 410N,  589W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 090, 221N,  721W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 096, 234N,  727W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 102, 244N,  731W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 108, 256N,  735W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 114, 266N,  734W,   0, 1017, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 120, 278N,  731W,   0, 1016, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 126, 289N,  729W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 132, 300N,  723W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 138, 310N,  715W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 144, 323N,  705W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 150, 331N,  694W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 156, 345N,  675W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 162, 360N,  655W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG19, 168, 381N,  636W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG20, 090, 248N,  698W,   0, 1017, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NG20, 096, 253N,  705W,   0, 1017, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 090, 247N,  726W,  39, 1013, XX,  34, NEQ, 0086, 0086, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 096, 257N,  728W,  39, 1013, XX,  34, NEQ, 0082, 0054, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 102, 266N,  730W,  40, 1013, XX,  34, NEQ, 0069, 0082, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 108, 276N,  729W,  42, 1013, XX,  34, NEQ, 0108, 0096, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 114, 285N,  725W,  42, 1013, XX,  34, NEQ, 0062, 0068, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 120, 293N,  719W,  39, 1012, XX,  34, NEQ, 0082, 0101, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 126, 302N,  712W,  43, 1012, XX,  34, NEQ, 0091, 0130, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 132, 310N,  701W,  44, 1011, XX,  34, NEQ, 0089, 0103, 0066, 0000
AL, 93, 2014080100, 03, NVGM, 138, 320N,  689W,  50, 1011, XX,  34, NEQ, 0109, 0179, 0065, 0000
AL, 93, 2014080100, 03, NVGM, 138, 320N,  689W,  50, 1011, XX,  50, NEQ, 0000, 0055, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 144, 328N,  676W,  45, 1010, XX,  34, NEQ, 0104, 0140, 0091, 0000
AL, 93, 2014080100, 03, NVGM, 150, 337N,  663W,  43, 1010, XX,  34, NEQ, 0072, 0139, 0083, 0000
AL, 93, 2014080100, 03, NVGM, 156, 344N,  647W,  40, 1010, XX,  34, NEQ, 0000, 0084, 0091, 0000
AL, 93, 2014080100, 03, NVGM, 162, 350N,  634W,  38, 1010, XX,  34, NEQ, 0000, 0065, 0094, 0000
AL, 93, 2014080100, 03, NVGM, 168, 355N,  620W,  35, 1011, XX,  34, NEQ, 0000, 0063, 0094, 0000
AL, 93, 2014080100, 03, NVGM, 174, 360N,  608W,  34, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014080100, 03, NVGM, 180, 367N,  596W,  38, 1012, XX,  34, NEQ, 0000, 0089, 0000, 0000
AL, 93, 2014080106, 03, NVGM, 084, 258N,  725W,  53, 1009, XX,  34, NEQ, 0133, 0159, 0048, 0044
AL, 93, 2014080106, 03, NVGM, 084, 258N,  725W,  53, 1009, XX,  50, NEQ, 0064, 0058, 0000, 0000
AL, 93, 2014080106, 03, NVGM, 090, 268N,  724W,  54, 1007, XX,  34, NEQ, 0102, 0101, 0075, 0106
AL, 93, 2014080106, 03, NVGM, 090, 268N,  724W,  54, 1007, XX,  50, NEQ, 0070, 0053, 0000, 0050
AL, 93, 2014080106, 03, NVGM, 096, 278N,  723W,  61, 1006, XX,  34, NEQ, 0134, 0131, 0087, 0186
AL, 93, 2014080106, 03, NVGM, 096, 278N,  723W,  61, 1006, XX,  50, NEQ, 0086, 0061, 0000, 0085
AL, 93, 2014080106, 03, NVGM, 102, 288N,  720W,  58, 1005, XX,  34, NEQ, 0125, 0127, 0095, 0074
AL, 93, 2014080106, 03, NVGM, 102, 288N,  720W,  58, 1005, XX,  50, NEQ, 0089, 0077, 0000, 0058
AL, 93, 2014080106, 03, NVGM, 108, 298N,  714W,  62, 1005, XX,  34, NEQ, 0159, 0160, 0113, 0115
AL, 93, 2014080106, 03, NVGM, 108, 298N,  714W,  62, 1005, XX,  50, NEQ, 0063, 0102, 0054, 0066
AL, 93, 2014080106, 03, NVGM, 114, 309N,  704W,  63, 1004, XX,  34, NEQ, 0134, 0173, 0100, 0097
AL, 93, 2014080106, 03, NVGM, 114, 309N,  704W,  63, 1004, XX,  50, NEQ, 0089, 0076, 0068, 0059
AL, 93, 2014080106, 03, NVGM, 120, 321N,  694W,  69, 1003, XX,  34, NEQ, 0187, 0190, 0105, 0121
AL, 93, 2014080106, 03, NVGM, 120, 321N,  694W,  69, 1003, XX,  50, NEQ, 0111, 0076, 0046, 0046
AL, 93, 2014080106, 03, NVGM, 120, 321N,  694W,  69, 1003, XX,  64, NEQ, 0035, 0054, 0000, 0000
AL, 93, 2014080106, 03, NVGM, 126, 331N,  681W,  72, 1002, XX,  34, NEQ, 0070, 0070, 0109, 0120
AL, 93, 2014080106, 03, NVGM, 126, 331N,  681W,  72, 1002, XX,  50, NEQ, 0070, 0070, 0104, 0052
AL, 93, 2014080106, 03, NVGM, 126, 331N,  681W,  72, 1002, XX,  64, NEQ, 0000, 0070, 0048, 0000
AL, 93, 2014080106, 03, NVGM, 132, 342N,  665W,  70, 1001, XX,  34, NEQ, 0152, 0194, 0150, 0086
AL, 93, 2014080106, 03, NVGM, 132, 342N,  665W,  70, 1001, XX,  50, NEQ, 0091, 0099, 0064, 0040
AL, 93, 2014080106, 03, NVGM, 132, 342N,  665W,  70, 1001, XX,  64, NEQ, 0000, 0068, 0000, 0000
AL, 93, 2014080106, 03, NVGM, 138, 351N,  646W,  67, 1000, XX,  34, NEQ, 0100, 0206, 0168, 0096
AL, 93, 2014080106, 03, NVGM, 138, 351N,  646W,  67, 1000, XX,  50, NEQ, 0072, 0119, 0086, 0074
AL, 93, 2014080106, 03, NVGM, 138, 351N,  646W,  67, 1000, XX,  64, NEQ, 0000, 0066, 0000, 0000
AL, 93, 2014080106, 03, NVGM, 144, 360N,  625W,  64, 1000, XX,  34, NEQ, 0124, 0199, 0113, 0089
AL, 93, 2014080106, 03, NVGM, 144, 360N,  625W,  64, 1000, XX,  50, NEQ, 0000, 0130, 0055, 0000
AL, 93, 2014080106, 03, NVGM, 144, 360N,  625W,  64, 1000, XX,  64, NEQ, 0000, 0045, 0000, 0000
AL, 93, 2014080106, 03, NVGM, 150, 371N,  601W,  64, 1001, XX,  34, NEQ, 0092, 0190, 0178, 0091
AL, 93, 2014080106, 03, NVGM, 150, 371N,  601W,  64, 1001, XX,  50, NEQ, 0000, 0112, 0083, 0000
AL, 93, 2014080106, 03, NVGM, 150, 371N,  601W,  64, 1001, XX,  64, NEQ, 0000, 0047, 0000, 0000
AL, 93, 2014080106, 03, NVGM, 156, 381N,  577W,  61, 1000, XX,  34, NEQ, 0123, 0224, 0144, 0109
AL, 93, 2014080106, 03, NVGM, 156, 381N,  577W,  61, 1000, XX,  50, NEQ, 0000, 0095, 0093, 0000
AL, 93, 2014080106, 03, NVGM, 162, 390N,  551W,  55, 1000, XX,  34, NEQ, 0083, 0177, 0175, 0136
AL, 93, 2014080106, 03, NVGM, 162, 390N,  551W,  55, 1000, XX,  50, NEQ, 0059, 0101, 0100, 0000
AL, 93, 2014080106, 03, NVGM, 168, 396N,  528W,  57,  999, XX,  34, NEQ, 0119, 0155, 0176, 0094
AL, 93, 2014080106, 03, NVGM, 168, 396N,  528W,  57,  999, XX,  50, NEQ, 0000, 0099, 0072, 0000
AL, 93, 2014080106, 03, NVGM, 174, 400N,  507W,  54, 1001, XX,  34, NEQ, 0072, 0142, 0151, 0088
AL, 93, 2014080106, 03, NVGM, 174, 400N,  507W,  54, 1001, XX,  50, NEQ, 0000, 0080, 0100, 0000
AL, 93, 2014080106, 03, NVGM, 180, 403N,  489W,  45, 1003, XX,  34, NEQ, 0000, 0114, 0148, 0000
AL, 93, 2014091212, 03, GFDN,   0, 117N,  244W,  23, 1011
AL, 93, 2014091212, 03, GFDN,   6, 115N,  252W,  19, 1008
AL, 93, 2014091212, 03, GFDN,  12, 116N,  261W,  17, 1010
AL, 93, 2014091212, 03, GFDN,  18, 120N,  270W,  20, 1008
AL, 93, 2014091212, 03, GFDN,  24, 126N,  284W,  22, 1009
AL, 93, 2014091212, 03, GFDN,  30, 132N,  300W,  24, 1009
AL, 93, 2014091212, 03, GFDN,  36, 136N,  319W,  27, 1010
AL, 93, 2014091212, 03, GFDN,  42, 142N,  337W,  29, 1010
AL, 93, 2014091212, 03, GFDN,  48, 147N,  356W,  27, 1011
AL, 93, 2014091212, 03, GFDN,  54, 151N,  377W,  27, 1010
AL, 93, 2014091212, 03, GFDN,  60, 157N,  396W,  27, 1011
AL, 93, 2014091212, 03, GFDN,  66, 159N,  415W,  26, 1012
AL, 93, 2014091212, 03, GFDN,  72, 166N,  437W,  25, 1012
AL, 93, 2014091212, 03, GFDN,  78, 169N,  454W,  26, 1012
AL, 93, 2014091212, 03, GFDN,  84, 174N,  471W,  24, 1012
AL, 93, 2014091212, 03, GFDN,  90, 178N,  487W,  24, 1012
AL, 93, 2014091212, 03, GFDN,  96, 183N,  507W,  23, 1012
AL, 93, 2014091212, 03, GFDN, 102, 190N,  518W,  23, 1012
AL, 93, 2014091212, 03, GFDN, 108, 194N,  529W,  21, 1013
AL, 93, 2014091212, 03, GFDN, 114, 201N,  541W,  20, 1013
AL, 93, 2014091212, 03, GFDN, 120, 207N,  550W,  20, 1012
AL, 93, 2014091212, 03, GFDN, 126, 211N,  560W,  18, 1013
AL, 93, 2014091212, 03, NG01, 000, 100N,  250W,   9, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG01, 006, 102N,  260W,  10, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG02, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG03, 000,  99N,  232W,   6, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG04, 000, 121N,  248W,  15, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG04, 006, 126N,  261W,  16, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG05, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG06, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG07, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 000, 108N,  229W,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 006, 111N,  237W,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 012, 114N,  254W,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 018, 118N,  267W,  18, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 024, 125N,  286W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 030, 126N,  306W,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 036, 130N,  323W,  19, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 042, 131N,  348W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 048, 136N,  365W,  19, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 054, 139N,  382W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 060, 143N,  400W,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 066, 148N,  412W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 072, 150N,  429W,  16, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 078, 154N,  444W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 084, 158N,  459W,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 090, 161N,  471W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 096, 168N,  485W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 102, 174N,  495W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 108, 181N,  506W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 114, 189N,  512W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 120, 195N,  525W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 126, 204N,  531W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 132, 213N,  539W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 138, 220N,  544W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 144, 231N,  551W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 150, 248N,  553W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 156, 257N,  556W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 162, 265N,  559W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 168, 274N,  566W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 174, 285N,  572W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG08, 180, 291N,  574W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 000, 111N,  243W,  13, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 006, 118N,  249W,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 012, 122N,  262W,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 018, 125N,  277W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 024, 124N,  293W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 030, 130N,  308W,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 036, 132N,  322W,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 042, 137N,  337W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 048, 140N,  351W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 054, 142N,  366W,  18, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 060, 147N,  378W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 066, 150N,  390W,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 072, 154N,  399W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 078, 159N,  410W,  21, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 084, 164N,  421W,  23, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 090, 171N,  429W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 096, 181N,  438W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 102, 190N,  446W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 108, 200N,  452W,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 114, 206N,  459W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 120, 212N,  465W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 126, 220N,  470W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 132, 226N,  472W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 138, 230N,  474W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 144, 235N,  477W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 150, 240N,  479W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 156, 243N,  480W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 162, 245N,  483W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 168, 246N,  488W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 174, 251N,  495W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG09, 180, 253N,  503W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 000, 104N,  238W,  16, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 006, 110N,  250W,  14, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 012, 109N,  265W,  15, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 018, 109N,  280W,  17, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 024, 118N,  292W,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 030, 118N,  310W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 036, 118N,  329W,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 042, 124N,  345W,  18, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 048, 129N,  360W,  15, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 054, 132N,  377W,  14, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 060, 137N,  393W,  15, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 066, 142N,  404W,  16, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 072, 148N,  420W,  16, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 078, 150N,  433W,  15, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 084, 151N,  449W,  15, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 090, 156N,  456W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 096, 161N,  469W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 102, 168N,  478W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 108, 171N,  488W,   0, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014091212, 03, NG10, 114, 178N,  491W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
