SH, 98, 2005050106, 71, JNGP,   0,  25S,  842E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  12,  24S,  836E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  24,  26S,  837E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  36,  34S,  835E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  48,  43S,  825E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  60,  54S,  813E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  72,  66S,  796E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  84,  74S,  783E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050106, 71, JNGP,  96,  86S,  765E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,   0,  25S,  843E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  12,  15S,  843E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  24,  21S,  845E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  36,  18S,  845E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  48,  17S,  835E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  60,  13S,  834E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  72,  15S,  822E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  84,  16S,  815E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050112, 71, JNGP,  96,  25S,  812E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 71, JNGP,   0,  15S,  837E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 71, JNGP,  12,  13S,  844E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 71, JNGP,  24,  14S,  852E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,   0,   4S,  853E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  12,  15S,  830E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  24,  25S,  848E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  36,  25S,  822E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  48,  45S,  778E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  60,  55S,  789E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  72,  74S,  785E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  84,  85S,  779E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN,  96,  92S,  775E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN, 108, 105S,  767E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050118, 72, JAVN, 120, 114S,  764E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 71, JNGP,   0,  15S,  844E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 71, JNGP,  12,  15S,  848E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 71, JNGP,  24,  13S,  865E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,   0,  11S,  835E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  12,  24S,  836E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  24,  25S,  831E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  36,  34S,  797E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  48,  45S,  807E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  60,  54S,  805E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  72,  62S,  805E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  84,  74S,  805E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN,  96,  85S,  802E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN, 108, 103S,  795E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050200, 72, JAVN, 120, 114S,  795E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 71, JNGP,   0,  15S,  845E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 71, JNGP,  12,  17S,  855E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 71, JNGP,  24,  15S,  866E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,   0,   5S,  843E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  12,  25S,  830E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  24,  25S,  819E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  36,  35S,  828E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  48,  31S,  805E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  60,  45S,  818E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  72,  66S,  813E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  84,  76S,  806E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
SH, 98, 2005050206, 72, JAVN,  96,  95S,  798E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
