WP, 29, 2016112412, 03, JTWC,   0, 103N, 1258E,  30,    0, DB,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,   3, 105N, 1252E,  30,    0, DB,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  12, 111N, 1235E,  35,    0, TS,  34, NEQ,   65,   40,   30,   75,    0,    0,   0,  45,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  24, 120N, 1213E,  40,    0, TS,  34, NEQ,   75,   50,   40,   85,    0,    0,   0,  50,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  36, 130N, 1195E,  50,    0, TS,  34, NEQ,   95,   60,   60,  105,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  36, 130N, 1195E,  50,    0, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  65,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  48, 143N, 1186E,  55,    0, TS,  34, NEQ,  110,   70,   70,  120,    0,    0,   0,  70,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  48, 143N, 1186E,  55,    0, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  70,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  72, 169N, 1181E,  55,    0, TS,  34, NEQ,  110,   70,   70,  120,    0,    0,   0,  70,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  72, 169N, 1181E,  55,    0, TS,  50, NEQ,   30,   30,   30,   30,    0,    0,   0,  70,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC,  96, 175N, 1172E,  40,    0, TS,  34, NEQ,  150,   70,   70,  150,    0,    0,   0,  50,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, JTWC, 120, 160N, 1145E,  25,    0, TD,  34, NEQ,    0,    0,    0,    0,    0,    0,   0,  35,   0,    ,   0, SJB,   0,   0, 
WP, 29, 2016112412, 03, NG01, 000, 101N, 1277E,  45, 1000, XX,  34, NEQ, 0195, 0127, 0132, 0000,    0,    0, 137
WP, 29, 2016112412, 03, NG01, 006, 111N, 1269E,  40,  999, XX,  34, NEQ, 0137, 0000, 0000, 0148,    0,    0, 088
WP, 29, 2016112412, 03, NG01, 012, 111N, 1253E,  39, 1001, XX,  34, NEQ, 0134, 0000, 0000, 0114,    0,    0, 159
WP, 29, 2016112412, 03, NG02, 000, 106N, 1271E,  39, 1000, XX,  34, NEQ, 0115, 0140, 0000, 0000,    0,    0, 103
WP, 29, 2016112412, 03, NG02, 006, 122N, 1262E,  45,  998, XX,  34, NEQ, 0104, 0000, 0000, 0115,    0,    0, 109
WP, 29, 2016112412, 03, NG02, 012, 127N, 1247E,  41,  999, XX,  34, NEQ, 0229, 0000, 0000, 0054,    0,    0, 082
WP, 29, 2016112412, 03, NG03, 000,  98N, 1253E,  45,  998, XX,  34, NEQ, 0198, 0177, 0000, 0000,    0,    0, 085
WP, 29, 2016112412, 03, NG03, 006, 105N, 1234E,  41,  997, XX,  34, NEQ, 0178, 0000, 0114, 0168,    0,    0, 089
WP, 29, 2016112412, 03, NG03, 012, 106N, 1214E,  48,  998, XX,  34, NEQ, 0154, 0000, 0054, 0045,    0,    0, 075
WP, 29, 2016112412, 03, NG04, 000, 102N, 1256E,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 158
WP, 29, 2016112412, 03, NG04, 006, 106N, 1236E,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 133
WP, 29, 2016112412, 03, NG04, 012,  98N, 1225E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
WP, 29, 2016112412, 03, NG05, 000, 109N, 1245E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 129
WP, 29, 2016112412, 03, NG05, 006, 118N, 1230E,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
WP, 29, 2016112412, 03, NG06, 000, 106N, 1251E,  37, 1003, XX,  34, NEQ, 0166, 0000, 0000, 0000,    0,    0, 125
WP, 29, 2016112412, 03, NG06, 006, 117N, 1238E,  37, 1001, XX,  34, NEQ, 0188, 0000, 0000, 0000,    0,    0, 150
WP, 29, 2016112412, 03, NG06, 012, 126N, 1224E,  37, 1002, XX,  34, NEQ, 0154, 0000, 0000, 0155,    0,    0, 159
