WP, 16, 2012082000, 03, AVNO, 000, 174N, 1416E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 006, 178N, 1416E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 012, 183N, 1418E,  34, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 018, 193N, 1416E,  37,  999, XX,  34, NEQ, 0087, 0093, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 024, 200N, 1410E,  35,  999, XX,  34, NEQ, 0109, 0000, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 030, 202N, 1400E,  36,  997, XX,  34, NEQ, 0121, 0000, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 036, 200N, 1396E,  36,  997, XX,  34, NEQ, 0145, 0094, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 042, 200N, 1390E,  44,  994, XX,  34, NEQ, 0134, 0136, 0163, 0000
WP, 16, 2012082000, 03, AVNO, 048, 202N, 1386E,  50,  993, XX,  34, NEQ, 0144, 0154, 0159, 0114
WP, 16, 2012082000, 03, AVNO, 054, 204N, 1382E,  59,  989, XX,  34, NEQ, 0167, 0169, 0173, 0130
WP, 16, 2012082000, 03, AVNO, 054, 204N, 1382E,  59,  989, XX,  50, NEQ, 0085, 0096, 0088, 0000
WP, 16, 2012082000, 03, AVNO, 060, 207N, 1378E,  58,  989, XX,  34, NEQ, 0190, 0181, 0178, 0120
WP, 16, 2012082000, 03, AVNO, 060, 207N, 1378E,  58,  989, XX,  50, NEQ, 0107, 0096, 0000, 0079
WP, 16, 2012082000, 03, AVNO, 066, 211N, 1369E,  54,  986, XX,  34, NEQ, 0215, 0208, 0135, 0176
WP, 16, 2012082000, 03, AVNO, 066, 211N, 1369E,  54,  986, XX,  50, NEQ, 0108, 0073, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 072, 213N, 1363E,  62,  986, XX,  34, NEQ, 0232, 0219, 0174, 0225
WP, 16, 2012082000, 03, AVNO, 072, 213N, 1363E,  62,  986, XX,  50, NEQ, 0082, 0087, 0081, 0045
WP, 16, 2012082000, 03, AVNO, 078, 216N, 1357E,  64,  981, XX,  34, NEQ, 0222, 0240, 0200, 0215
WP, 16, 2012082000, 03, AVNO, 078, 216N, 1357E,  64,  981, XX,  50, NEQ, 0085, 0106, 0087, 0077
WP, 16, 2012082000, 03, AVNO, 078, 216N, 1357E,  64,  981, XX,  64, NEQ, 0056, 0000, 0000, 0000
WP, 16, 2012082000, 03, AVNO, 084, 219N, 1351E,  70,  980, XX,  34, NEQ, 0244, 0204, 0204, 0220
WP, 16, 2012082000, 03, AVNO, 084, 219N, 1351E,  70,  980, XX,  50, NEQ, 0110, 0085, 0077, 0097
WP, 16, 2012082000, 03, AVNO, 084, 219N, 1351E,  70,  980, XX,  64, NEQ, 0083, 0057, 0000, 0068
WP, 16, 2012082000, 03, AVNO, 090, 224N, 1346E,  72,  975, XX,  34, NEQ, 0259, 0239, 0234, 0247
WP, 16, 2012082000, 03, AVNO, 090, 224N, 1346E,  72,  975, XX,  50, NEQ, 0109, 0128, 0088, 0099
WP, 16, 2012082000, 03, AVNO, 090, 224N, 1346E,  72,  975, XX,  64, NEQ, 0085, 0078, 0000, 0068
WP, 16, 2012082000, 03, AVNO, 096, 229N, 1338E,  73,  975, XX,  34, NEQ, 0292, 0250, 0234, 0278
WP, 16, 2012082000, 03, AVNO, 096, 229N, 1338E,  73,  975, XX,  50, NEQ, 0117, 0103, 0090, 0100
WP, 16, 2012082000, 03, AVNO, 096, 229N, 1338E,  73,  975, XX,  64, NEQ, 0079, 0077, 0065, 0072
WP, 16, 2012082000, 03, AVNO, 102, 233N, 1332E,  77,  970, XX,  34, NEQ, 0307, 0278, 0248, 0281
WP, 16, 2012082000, 03, AVNO, 102, 233N, 1332E,  77,  970, XX,  50, NEQ, 0105, 0131, 0116, 0102
WP, 16, 2012082000, 03, AVNO, 102, 233N, 1332E,  77,  970, XX,  64, NEQ, 0087, 0074, 0082, 0084
WP, 16, 2012082000, 03, AVNO, 108, 236N, 1326E,  81,  969, XX,  34, NEQ, 0314, 0250, 0260, 0325
WP, 16, 2012082000, 03, AVNO, 108, 236N, 1326E,  81,  969, XX,  50, NEQ, 0102, 0129, 0129, 0110
WP, 16, 2012082000, 03, AVNO, 108, 236N, 1326E,  81,  969, XX,  64, NEQ, 0084, 0093, 0080, 0081
WP, 16, 2012082000, 03, AVNO, 114, 240N, 1320E,  78,  966, XX,  34, NEQ, 0308, 0316, 0273, 0307
WP, 16, 2012082000, 03, AVNO, 114, 240N, 1320E,  78,  966, XX,  50, NEQ, 0120, 0157, 0156, 0112
WP, 16, 2012082000, 03, AVNO, 114, 240N, 1320E,  78,  966, XX,  64, NEQ, 0090, 0093, 0096, 0078
WP, 16, 2012082000, 03, AVNO, 120, 242N, 1315E,  78,  966, XX,  34, NEQ, 0348, 0286, 0296, 0650
WP, 16, 2012082000, 03, AVNO, 120, 242N, 1315E,  78,  966, XX,  50, NEQ, 0137, 0151, 0166, 0115
WP, 16, 2012082000, 03, AVNO, 120, 242N, 1315E,  78,  966, XX,  64, NEQ, 0096, 0108, 0107, 0086
WP, 16, 2012082000, 03, AVNO, 126, 245N, 1310E,  83,  961, XX,  34, NEQ, 0275, 0306, 0306, 0223
WP, 16, 2012082000, 03, AVNO, 126, 245N, 1310E,  83,  961, XX,  50, NEQ, 0145, 0165, 0160, 0122
WP, 16, 2012082000, 03, AVNO, 126, 245N, 1310E,  83,  961, XX,  64, NEQ, 0103, 0116, 0089, 0091
WP, 16, 2012082000, 03, AVNO, 132, 246N, 1303E,  76,  962, XX,  34, NEQ, 0298, 0287, 0297, 0262
WP, 16, 2012082000, 03, AVNO, 132, 246N, 1303E,  76,  962, XX,  50, NEQ, 0146, 0172, 0131, 0122
WP, 16, 2012082000, 03, AVNO, 132, 246N, 1303E,  76,  962, XX,  64, NEQ, 0108, 0100, 0090, 0089
WP, 16, 2012082000, 03, AVNO, 138, 249N, 1299E,  76,  960, XX,  34, NEQ, 0261, 0345, 0342, 0256
WP, 16, 2012082000, 03, AVNO, 138, 249N, 1299E,  76,  960, XX,  50, NEQ, 0130, 0170, 0155, 0111
WP, 16, 2012082000, 03, AVNO, 138, 249N, 1299E,  76,  960, XX,  64, NEQ, 0094, 0100, 0090, 0083
WP, 16, 2012082000, 03, AVNO, 144, 251N, 1295E,  78,  959, XX,  34, NEQ, 0273, 0350, 0320, 0264
WP, 16, 2012082000, 03, AVNO, 144, 251N, 1295E,  78,  959, XX,  50, NEQ, 0143, 0181, 0161, 0118
WP, 16, 2012082000, 03, AVNO, 144, 251N, 1295E,  78,  959, XX,  64, NEQ, 0103, 0106, 0102, 0092
WP, 16, 2012082000, 03, AVNO, 150, 257N, 1291E,  77,  956, XX,  34, NEQ, 0277, 0650, 0332, 0266
WP, 16, 2012082000, 03, AVNO, 150, 257N, 1291E,  77,  956, XX,  50, NEQ, 0136, 0172, 0165, 0128
WP, 16, 2012082000, 03, AVNO, 150, 257N, 1291E,  77,  956, XX,  64, NEQ, 0104, 0113, 0106, 0088
WP, 16, 2012082000, 03, AVNO, 156, 260N, 1285E,  75,  956, XX,  34, NEQ, 0326, 0343, 0322, 0268
WP, 16, 2012082000, 03, AVNO, 156, 260N, 1285E,  75,  956, XX,  50, NEQ, 0147, 0154, 0122, 0135
WP, 16, 2012082000, 03, AVNO, 156, 260N, 1285E,  75,  956, XX,  64, NEQ, 0108, 0096, 0092, 0105
WP, 16, 2012082000, 03, AVNO, 162, 266N, 1281E,  76,  955, XX,  34, NEQ, 0311, 0650, 0320, 0269
WP, 16, 2012082000, 03, AVNO, 162, 266N, 1281E,  76,  955, XX,  50, NEQ, 0135, 0179, 0133, 0134
WP, 16, 2012082000, 03, AVNO, 162, 266N, 1281E,  76,  955, XX,  64, NEQ, 0099, 0102, 0104, 0000
WP, 16, 2012082000, 03, AVNO, 168, 274N, 1280E,  73,  956, XX,  34, NEQ, 0347, 0343, 0280, 0297
WP, 16, 2012082000, 03, AVNO, 168, 274N, 1280E,  73,  956, XX,  50, NEQ, 0166, 0186, 0153, 0114
WP, 16, 2012082000, 03, AVNO, 168, 274N, 1280E,  73,  956, XX,  64, NEQ, 0110, 0113, 0000, 0073
WP, 16, 2012082000, 03, AVNO, 174, 285N, 1278E,  70,  955, XX,  34, NEQ, 0325, 0340, 0299, 0302
WP, 16, 2012082000, 03, AVNO, 174, 285N, 1278E,  70,  955, XX,  50, NEQ, 0181, 0148, 0120, 0123
WP, 16, 2012082000, 03, AVNO, 174, 285N, 1278E,  70,  955, XX,  64, NEQ, 0100, 0103, 0097, 0000
WP, 16, 2012082000, 03, AVNO, 180, 296N, 1274E,  71,  956, XX,  34, NEQ, 0336, 0308, 0281, 0278
WP, 16, 2012082000, 03, AVNO, 180, 296N, 1274E,  71,  956, XX,  50, NEQ, 0146, 0139, 0130, 0112
WP, 16, 2012082000, 03, AVNO, 180, 296N, 1274E,  71,  956, XX,  64, NEQ, 0093, 0093, 0000, 0000
WP, 16, 2012082006, 03, AVNO, 000, 179N, 1413E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 16, 2012082006, 03, AVNO, 006, 182N, 1414E,  34, 1001, XX,  34, NEQ, 0000, 0082, 0000, 0000
WP, 16, 2012082006, 03, AVNO, 012, 189N, 1412E,  42,  998, XX,  34, NEQ, 0095, 0080, 0083, 0000
WP, 16, 2012082006, 03, AVNO, 018, 193N, 1407E,  40,  998, XX,  34, NEQ, 0090, 0096, 0000, 0000
