SH, 95, 2015112618, 03, COTC, 000, 106S, 1789E,  24, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 95, 2015112618, 03, COTC, 006, 112S, 1796W,  34, 1000, XX,  34, NEQ, 0151, 0000, 0000, 0029,    0,    0, 022
SH, 95, 2015112618, 03, COTC, 012, 112S, 1789W,  37,  994, XX,  34, NEQ, 0233, 0000, 0000, 0259,    0,    0, 094
SH, 95, 2015112618, 03, COTC, 018, 117S, 1775W,  50,  992, XX,  34, NEQ, 0222, 0185, 0000, 0266,    0,    0, 070
SH, 95, 2015112618, 03, COTC, 018, 117S, 1775W,  50,  992, XX,  50, NEQ, 0000, 0000, 0000, 0212,    0,    0, 070
SH, 95, 2015112618, 03, COTC, 024, 125S, 1759W,  56,  989, XX,  34, NEQ, 0239, 0313, 0268, 0181,    0,    0, 042
SH, 95, 2015112618, 03, COTC, 024, 125S, 1759W,  56,  989, XX,  50, NEQ, 0111, 0036, 0000, 0117,    0,    0, 042
SH, 95, 2015112618, 03, COTC, 030, 136S, 1745W,  50,  983, XX,  34, NEQ, 0262, 0282, 0307, 0184,    0,    0, 027
SH, 95, 2015112618, 03, COTC, 030, 136S, 1745W,  50,  983, XX,  50, NEQ, 0026, 0000, 0000, 0029,    0,    0, 027
SH, 95, 2015112618, 03, COTC, 036, 143S, 1737W,  53,  979, XX,  34, NEQ, 0203, 0256, 0279, 0142,    0,    0, 025
SH, 95, 2015112618, 03, COTC, 036, 143S, 1737W,  53,  979, XX,  50, NEQ, 0035, 0035, 0066, 0036,    0,    0, 025
SH, 95, 2015112618, 03, COTC, 042, 154S, 1731W,  71,  971, XX,  34, NEQ, 0249, 0234, 0256, 0113,    0,    0, 019
SH, 95, 2015112618, 03, COTC, 042, 154S, 1731W,  71,  971, XX,  50, NEQ, 0055, 0090, 0087, 0041,    0,    0, 019
SH, 95, 2015112618, 03, COTC, 042, 154S, 1731W,  71,  971, XX,  64, NEQ, 0000, 0039, 0026, 0024,    0,    0, 019
SH, 95, 2015112618, 03, COTC, 048, 165S, 1726W,  78,  969, XX,  34, NEQ, 0246, 0299, 0256, 0099,    0,    0, 017
SH, 95, 2015112618, 03, COTC, 048, 165S, 1726W,  78,  969, XX,  50, NEQ, 0051, 0079, 0072, 0051,    0,    0, 017
SH, 95, 2015112618, 03, COTC, 048, 165S, 1726W,  78,  969, XX,  64, NEQ, 0033, 0037, 0032, 0036,    0,    0, 017
SH, 95, 2015112618, 03, COTC, 054, 175S, 1725W,  62,  975, XX,  34, NEQ, 0252, 0341, 0221, 0092,    0,    0, 029
SH, 95, 2015112618, 03, COTC, 054, 175S, 1725W,  62,  975, XX,  50, NEQ, 0055, 0137, 0067, 0053,    0,    0, 029
SH, 95, 2015112618, 03, COTC, 060, 183S, 1722W,  51,  979, XX,  34, NEQ, 0261, 0328, 0234, 0117,    0,    0, 048
SH, 95, 2015112618, 03, COTC, 060, 183S, 1722W,  51,  979, XX,  50, NEQ, 0029, 0025, 0051, 0000,    0,    0, 048
SH, 95, 2015112618, 03, COTC, 066, 192S, 1723W,  51,  985, XX,  34, NEQ, 0255, 0343, 0257, 0128,    0,    0, 046
SH, 95, 2015112618, 03, COTC, 066, 192S, 1723W,  51,  985, XX,  50, NEQ, 0000, 0000, 0060, 0000,    0,    0, 046
SH, 95, 2015112618, 03, COTC, 072, 198S, 1725W,  52,  987, XX,  34, NEQ, 0247, 0349, 0260, 0097,    0,    0, 060
SH, 95, 2015112618, 03, COTC, 072, 198S, 1725W,  52,  987, XX,  50, NEQ, 0000, 0000, 0066, 0000,    0,    0, 060
SH, 95, 2015112618, 03, COTC, 078, 203S, 1725W,  45,  990, XX,  34, NEQ, 0081, 0351, 0292, 0103,    0,    0, 106
SH, 95, 2015112618, 03, COTC, 078, 203S, 1725W,  45,  990, XX,  50, NEQ, 0000, 0225, 0000, 0000,    0,    0, 106
SH, 95, 2015112618, 03, COTC, 084, 210S, 1725W,  47,  990, XX,  34, NEQ, 0000, 0351, 0280, 0169,    0,    0, 096
SH, 95, 2015112618, 03, COTC, 090, 217S, 1725W,  49,  992, XX,  34, NEQ, 0000, 0350, 0243, 0161,    0,    0, 098
SH, 95, 2015112618, 03, COTC, 090, 217S, 1725W,  49,  992, XX,  50, NEQ, 0000, 0000, 0121, 0000,    0,    0, 098
SH, 95, 2015112618, 03, COTC, 096, 223S, 1730W,  49,  991, XX,  34, NEQ, 0000, 0351, 0255, 0118,    0,    0, 104
SH, 95, 2015112618, 03, COTC, 102, 225S, 1730W,  47,  992, XX,  34, NEQ, 0000, 0350, 0300, 0134,    0,    0, 097
SH, 95, 2015112618, 03, COTC, 102, 225S, 1730W,  47,  992, XX,  50, NEQ, 0000, 0206, 0000, 0000,    0,    0, 097
SH, 95, 2015112618, 03, COTC, 108, 224S, 1728W,  42,  991, XX,  34, NEQ, 0000, 0320, 0294, 0143,    0,    0, 107
SH, 95, 2015112618, 03, COTC, 108, 224S, 1728W,  42,  991, XX,  50, NEQ, 0000, 0189, 0000, 0000,    0,    0, 107
SH, 95, 2015112618, 03, COTC, 114, 225S, 1727W,  30,  994, XX,  34, NEQ, 0000, 0331, 0297, 0000,    0,    0, 107
SH, 95, 2015112618, 03, COTC, 120, 227S, 1728W,  34,  994, XX,  34, NEQ, 0000, 0260, 0269, 0000,    0,    0, 107
SH, 95, 2015112618, 03, CTCX, 000, 111S, 1791W,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
SH, 95, 2015112618, 03, CTCX, 006, 116S, 1778W,  37, 1000, XX,  34, NEQ, 0254, 0217, 0000, 0328,    0,    0, 072
SH, 95, 2015112618, 03, CTCX, 012, 125S, 1770W,  43,  998, XX,  34, NEQ, 0212, 0129, 0139, 0314,    0,    0, 045
SH, 95, 2015112618, 03, CTCX, 018, 133S, 1771W,  36,  995, XX,  34, NEQ, 0274, 0351, 0178, 0277,    0,    0, 065
