AL, 89, 2007051112, 01, CARQ, -24, 120N,  516W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2007051112, 01, CARQ, -18, 121N,  526W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2007051112, 01, CARQ, -12, 121N,  532W,  30,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 270,   5, 
AL, 89, 2007051112, 01, CARQ,  -6, 121N,  537W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2007051112, 01, CARQ,   0, 122N,  542W,  35, 1004, TS,  34, NEQ,  100,  100,  100,  100, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   5,       TEST, D, 
AL, 89, 2007051112, 01, CARQ,   0, 122N,  542W,  35, 1004, TS,  50, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   5,       TEST, D, 
AL, 89, 2007051112, 01, CARQ,   0, 122N,  542W,  35, 1004, TS,  64, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   5,       TEST, D, 
AL, 89, 2007051418, 01, CARQ, -24, 120N,  516W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2007051418, 01, CARQ, -18, 121N,  526W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2007051418, 01, CARQ, -12, 121N,  532W,  30,    0, TS,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 270,   5, 
AL, 89, 2007051418, 01, CARQ,  -6, 121N,  537W,  30,    0, TS,  34, AAA,    0,    0,    0,    0, 
AL, 89, 2007051418, 01, CARQ,   0, 122N,  542W,  35, 1004, TS,  34, NEQ,  100,  100,  100,  100, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   5,       TEST, D, 
AL, 89, 2007051418, 01, CARQ,   0, 122N,  542W,  35, 1004, TS,  50, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   5,       TEST, D, 
AL, 89, 2007051418, 01, CARQ,   0, 122N,  542W,  35, 1004, TS,  64, NEQ,    0,    0,    0,    0, 1008,  150,   0,   0,   0,   L,   0,   X, 275,   5,       TEST, D, 
AL, 89, 2007051418, 03, BAMD,  12, 115N,  557W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD,  24, 111N,  573W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD,  36, 108N,  588W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD,  48, 105N,  601W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD,  60, 102N,  613W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD,  72, 102N,  627W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD,  84, 107N,  641W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD,  96, 113N,  654W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD, 108, 118N,  667W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMD, 120, 122N,  679W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  12, 122N,  570W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  24, 128N,  598W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  36, 133N,  621W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  48, 138N,  642W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  60, 145N,  662W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  72, 157N,  682W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  84, 178N,  696W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM,  96, 205N,  700W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM, 108, 235N,  687W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMM, 120, 260N,  663W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  12, 129N,  578W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  24, 140N,  613W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  36, 150N,  648W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  48, 166N,  684W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  60, 184N,  714W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  72, 209N,  738W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  84, 240N,  745W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS,  96, 272N,  734W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS, 108, 295N,  712W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, BAMS, 120, 316N,  685W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, CLIP,  12, 124N,  554W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, CLIP,  24, 130N,  569W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, CLIP,  36, 138N,  588W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, CLIP,  48, 149N,  608W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, CLIP,  72, 177N,  650W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, CLP5,  12, 125N,  556W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 89, 2007051418, 03, CLP5,  24, 129N,  571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
