WP, 06, 2012061800, 03, AVNO, 000, 189N, 1121E,  49,  992, XX,  34, NEQ, 0080, 0137, 0145, 0000
WP, 06, 2012061800, 03, AVNO, 006, 194N, 1126E,  49,  990, XX,  34, NEQ, 0088, 0163, 0172, 0000
WP, 06, 2012061800, 03, AVNO, 012, 193N, 1127E,  49,  989, XX,  34, NEQ, 0085, 0223, 0166, 0072
WP, 06, 2012061800, 03, AVNO, 018, 194N, 1132E,  50,  987, XX,  34, NEQ, 0103, 0308, 0266, 0070
WP, 06, 2012061800, 03, AVNO, 018, 194N, 1132E,  50,  987, XX,  50, NEQ, 0000, 0085, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 024, 194N, 1136E,  54,  987, XX,  34, NEQ, 0106, 0328, 0176, 0102
WP, 06, 2012061800, 03, AVNO, 024, 194N, 1136E,  54,  987, XX,  50, NEQ, 0000, 0089, 0086, 0000
WP, 06, 2012061800, 03, AVNO, 030, 198N, 1141E,  57,  985, XX,  34, NEQ, 0086, 0350, 0263, 0096
WP, 06, 2012061800, 03, AVNO, 030, 198N, 1141E,  57,  985, XX,  50, NEQ, 0000, 0086, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 036, 201N, 1145E,  51,  986, XX,  34, NEQ, 0086, 0324, 0161, 0088
WP, 06, 2012061800, 03, AVNO, 036, 201N, 1145E,  51,  986, XX,  50, NEQ, 0000, 0074, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 042, 208N, 1149E,  53,  987, XX,  34, NEQ, 0093, 0320, 0176, 0078
WP, 06, 2012061800, 03, AVNO, 042, 208N, 1149E,  53,  987, XX,  50, NEQ, 0000, 0085, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 048, 215N, 1155E,  54,  987, XX,  34, NEQ, 0074, 0314, 0152, 0061
WP, 06, 2012061800, 03, AVNO, 048, 215N, 1155E,  54,  987, XX,  50, NEQ, 0000, 0072, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 054, 224N, 1157E,  51,  988, XX,  34, NEQ, 0086, 0314, 0113, 0000
WP, 06, 2012061800, 03, AVNO, 054, 224N, 1157E,  51,  988, XX,  50, NEQ, 0000, 0069, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 060, 232N, 1164E,  52,  990, XX,  34, NEQ, 0068, 0118, 0111, 0000
WP, 06, 2012061800, 03, AVNO, 060, 232N, 1164E,  52,  990, XX,  50, NEQ, 0000, 0055, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 066, 245N, 1175E,  52,  992, XX,  34, NEQ, 0000, 0133, 0124, 0000
WP, 06, 2012061800, 03, AVNO, 066, 245N, 1175E,  52,  992, XX,  50, NEQ, 0000, 0064, 0000, 0000
WP, 06, 2012061800, 03, AVNO, 072, 258N, 1189E,  45,  998, XX,  34, NEQ, 0095, 0112, 0110, 0000
WP, 06, 2012061800, 03, AVNO, 078, 268N, 1209E,  39,  998, XX,  34, NEQ, 0000, 0237, 0110, 0000
WP, 06, 2012061800, 03, AVNO, 084, 281N, 1230E,  42,  998, XX,  34, NEQ, 0000, 0099, 0276, 0000
WP, 06, 2012061800, 03, AVNO, 090, 297N, 1254E,  39,  996, XX,  34, NEQ, 0000, 0124, 0140, 0000
WP, 06, 2012061800, 03, AVNO, 096, 314N, 1279E,  39,  997, XX,  34, NEQ, 0069, 0116, 0000, 0071
WP, 06, 2012061800, 03, AVNO, 102, 326N, 1300E,  37,  996, XX,  34, NEQ, 0000, 0187, 0188, 0000
