AL, 71, 2016072706, 01, CARQ, -24,  97N,   32W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0, GENESIS009,  , 
AL, 71, 2016072706, 01, CARQ, -18,  97N,   57W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0, GENESIS009,  , 
AL, 71, 2016072706, 01, CARQ, -12,  97N,   82W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 270,  24, GENESIS009,  , 
AL, 71, 2016072706, 01, CARQ,  -6,  97N,  106W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0, GENESIS009,  , 
AL, 71, 2016072706, 01, CARQ,   0,  97N,  129W,  20, 1010, DB,  34, NEQ,    0,    0,    0,    0, 1012,  160,  80,   0,   0,   L,   0,   X, 270,  24, GENESIS009, S, 
AL, 71, 2016072706, 01, CARQ,   0,  97N,  129W,  20, 1010, DB,  50, NEQ,    0,    0,    0,    0, 1012,  160,  80,   0,   0,   L,   0,   X, 270,  24, GENESIS009, S, 
AL, 71, 2016072706, 01, CARQ,   0,  97N,  129W,  20, 1010, DB,  64, NEQ,    0,    0,    0,    0, 1012,  160,  80,   0,   0,   L,   0,   X, 270,  24, GENESIS009, S, 
AL, 71, 2016072706, 03, BAMD,  12,  99N,  160W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD,  24, 104N,  188W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD,  36, 111N,  212W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD,  48, 120N,  236W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD,  60, 131N,  258W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD,  72, 143N,  279W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD,  84, 156N,  301W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD,  96, 169N,  324W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD, 108, 184N,  344W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD, 120, 198N,  362W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD, 132, 214N,  377W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD, 144, 229N,  386W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD, 156, 239N,  390W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMD, 168, 243N,  390W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  12,  99N,  166W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  24, 101N,  200W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  36, 104N,  233W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  48, 106N,  267W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  60, 110N,  299W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  72, 113N,  329W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  84, 117N,  357W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM,  96, 120N,  383W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM, 108, 126N,  407W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM, 120, 132N,  430W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM, 132, 143N,  452W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM, 144, 155N,  471W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM, 156, 171N,  490W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMM, 168, 187N,  505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  12, 101N,  161W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  24, 106N,  190W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  36, 113N,  220W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  48, 119N,  251W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  60, 123N,  283W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  72, 127N,  316W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  84, 130N,  348W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS,  96, 131N,  381W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS, 108, 132N,  412W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS, 120, 132N,  441W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 71, 2016072706, 03, BAMS, 132, 136N,  466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
