EP, 96, 2021071218, 01, CARQ, -24, 101N, 1006W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 96, 2021071218, 01, CARQ, -18, 101N, 1014W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 96, 2021071218, 01, CARQ, -12, 102N, 1022W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 277,   8,     INVEST,  , 
EP, 96, 2021071218, 01, CARQ,  -6, 103N, 1030W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 96, 2021071218, 01, CARQ,   0, 104N, 1038W,  20, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,   E,   0,   X, 275,   8,     INVEST, S, 
EP, 96, 2021071218, 01, CARQ,   0, 104N, 1038W,  20, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,   E,   0,   X, 275,   8,     INVEST, S, 
EP, 96, 2021071218, 01, CARQ,   0, 104N, 1038W,  20, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,   E,   0,   X, 275,   8,     INVEST, S, 
EP, 96, 2021071218, 03, CTCX, 000, 108N, 1043W,  23, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
EP, 96, 2021071218, 03, CTCX, 006, 114N, 1067W,  30, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 049
EP, 96, 2021071218, 03, CTCX, 012, 116N, 1085W,  24, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
EP, 96, 2021071218, 03, CTCX, 018, 118N, 1100W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 96, 2021071218, 03, CTCX, 024, 126N, 1113W,  31, 1011, XX,  34, NEQ, 0142, 0000, 0000, 0000,    0,    0, 060
EP, 96, 2021071218, 03, CTCX, 030, 129N, 1121W,  35, 1009, XX,  34, NEQ, 0157, 0000, 0000, 0103,    0,    0, 102
EP, 96, 2021071218, 03, CTCX, 036, 131N, 1132W,  30, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
EP, 96, 2021071218, 03, CTCX, 042, 137N, 1145W,  30, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0145,    0,    0, 073
EP, 96, 2021071218, 03, CTCX, 048, 143N, 1161W,  35, 1010, XX,  34, NEQ, 0146, 0000, 0000, 0062,    0,    0, 052
EP, 96, 2021071218, 03, CTCX, 054, 150N, 1177W,  34, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 019
EP, 96, 2021071218, 03, CTCX, 060, 152N, 1186W,  38, 1007, XX,  34, NEQ, 0000, 0007, 0144, 0053,    0,    0, 043
EP, 96, 2021071218, 03, CTCX, 066, 154N, 1195W,  44, 1002, XX,  34, NEQ, 0018, 0015, 0002, 0031,    0,    0, 008
EP, 96, 2021071218, 03, CTCX, 072, 158N, 1200W,  37, 1005, XX,  34, NEQ, 0019, 0019, 0000, 0000,    0,    0, 016
EP, 96, 2021071218, 03, CTCX, 078, 160N, 1209W,  34, 1004, XX,  34, NEQ, 0000, 0000, 0018, 0000,    0,    0, 018
EP, 96, 2021071218, 03, CTCX, 084, 160N, 1217W,  36, 1007, XX,  34, NEQ, 0000, 0000, 0010, 0032,    0,    0, 008
EP, 96, 2021071218, 03, CTCX, 090, 161N, 1225W,  35, 1005, XX,  34, NEQ, 0000, 0000, 0020, 0000,    0,    0, 020
EP, 96, 2021071218, 03, CTCX, 096, 160N, 1233W,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 025
EP, 96, 2021071218, 03, CTCX, 102, 159N, 1241W,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 021
EP, 96, 2021071218, 03, CTCX, 108, 158N, 1250W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 027
EP, 96, 2021071218, 03, CTCX, 114, 157N, 1260W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 019
EP, 96, 2021071218, 03, CTCX, 120, 155N, 1270W,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 020
EP, 96, 2021071218, 03, CTCX, 126, 155N, 1280W,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 025
EP, 96, 2021071300, 01, CARQ, -24, 101N, 1014W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 96, 2021071300, 01, CARQ, -18, 102N, 1022W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 96, 2021071300, 01, CARQ, -12, 103N, 1031W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 277,   9,     INVEST,  , 
EP, 96, 2021071300, 01, CARQ,  -6, 104N, 1040W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 96, 2021071300, 01, CARQ,   0, 106N, 1049W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,   E,   0,   X, 280,   9,     INVEST, S, 
EP, 96, 2021071300, 01, CARQ,   0, 106N, 1049W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,   E,   0,   X, 280,   9,     INVEST, S, 
EP, 96, 2021071300, 01, CARQ,   0, 106N, 1049W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150,  80,   0,   0,   E,   0,   X, 280,   9,     INVEST, S, 
EP, 96, 2021071300, 03, CTCX, 000, 112N, 1056W,  25, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 079
EP, 96, 2021071300, 03,  UKM,   0, 112N, 1047W,  19, 1009, TD,   0,    ,    0,    0,    0,    0,     ,     ,  72,    ,    ,   E,    ,    ,    ,    ,        96E,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 96, 2021071306, 01, CARQ, -24, 102N, 1022W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 96, 2021071306, 01, CARQ, -18, 103N, 1031W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
