AL, 93, 2006102700, 03,  NGX,   0, 135N,  549W,  20, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 93, 2006102700, 03,  NGX,  12, 138N,  581W,  18, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 93, 2006102706, 01, CARQ, -24, 123N,  504W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 93, 2006102706, 01, CARQ, -18, 125N,  517W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 93, 2006102706, 01, CARQ, -12, 128N,  527W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 284,  11, 
AL, 93, 2006102706, 01, CARQ,  -6, 130N,  538W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 93, 2006102706, 01, CARQ,   0, 130N,  547W,  20, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,   90,  30,   0,   0,   L,   0,   X, 280,  10,     INVEST, M, 
AL, 93, 2006102706, 01, CARQ,   0, 130N,  547W,  20, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,   90,  30,   0,   0,   L,   0,   X, 280,  10,     INVEST, M, 
AL, 93, 2006102706, 01, CARQ,   0, 130N,  547W,  20, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,   90,  30,   0,   0,   L,   0,   X, 280,  10,     INVEST, M, 
AL, 93, 2006102706, 03, A90E,   0, 130N,  547W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2006102706, 03, A90E,  12, 133N,  567W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2006102706, 03, A90E,  24, 135N,  591W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2006102706, 03, A90E,  36, 137N,  618W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 93, 2006102706, 03, A90E,  48, 140N,  646W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
