WP, 96, 2016072818, 03, COTC, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 96, 2016072818, 03, GFDN,   0, 112N, 1285E,  19, 1004
WP, 96, 2016072818, 03, GFDN,   6, 123N, 1290E,  20, 1005
WP, 96, 2016072818, 03, GFDN,  12, 123N, 1285E,  18, 1005
WP, 96, 2016072818, 03, GFDN,  18, 132N, 1279E,  17, 1006
WP, 96, 2016072818, 03, GFDN,  24, 132N, 1269E,  35, 1003
WP, 96, 2016072818, 03, GFDN,  30, 132N, 1270E,  30, 1003
WP, 96, 2016072818, 03, GFDN,  36, 134N, 1270E,  45, 1002
WP, 96, 2016072818, 03, GFDN,  42, 139N, 1270E,  46, 1000
WP, 96, 2016072818, 03, GFDN,  48, 144N, 1266E,  48, 1000
WP, 96, 2016072818, 03, GFDN,  54, 154N, 1263E,  36, 1001
WP, 96, 2016072818, 03, GFDN,  60, 166N, 1257E,  40,  997
WP, 96, 2016072818, 03, GFDN,  66, 173N, 1247E,  44,  999
WP, 96, 2016072818, 03, GFDN,  72, 184N, 1237E,  37,  999
WP, 96, 2016072818, 03, GFDN,  78, 194N, 1230E,  30,  998
WP, 96, 2016072818, 03, GFDN,  84, 200N, 1222E,  28,  999
WP, 96, 2016072818, 03, GFDN,  90, 206N, 1211E,  31,  997
WP, 96, 2016072818, 03, GFDN,  96, 209N, 1202E,  42,  996
WP, 96, 2016072818, 03, GFDN, 102, 210N, 1195E,  39,  995
WP, 96, 2016072818, 03, GFDN, 108, 215N, 1193E,  41,  992
WP, 96, 2016072818, 03, GFDN, 114, 225N, 1189E,  42,  989
WP, 96, 2016072818, 03, GFDN, 120, 234N, 1182E,  42,  990
WP, 96, 2016072818, 03, GFDN, 126, 241N, 1183E,  42,  989
WP, 96, 2016072818, 03, NVGM, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
WP, 96, 2016072900, 03, COTC, 000, 128N, 1273E,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 96, 2016072900, 03, COTC, 006, 142N, 1264E,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 051
WP, 96, 2016072900, 03, COTC, 012, 138N, 1261E,  34, 1007, XX,  34, NEQ, 0000, 0247, 0000, 0118,    0,    0, 057
WP, 96, 2016072900, 03, COTC, 018, 134N, 1262E,  40, 1004, XX,  34, NEQ, 0000, 0238, 0232, 0000,    0,    0, 087
WP, 96, 2016072900, 03, COTC, 024, 133N, 1257E,  28, 1005, XX,  34, NEQ, 0120, 0300, 0000, 0000,    0,    0, 018
WP, 96, 2016072900, 03, COTC, 030, 139N, 1263E,  33, 1003, XX,  34, NEQ, 0176, 0175, 0244, 0000,    0,    0, 068
WP, 96, 2016072900, 03, COTC, 036, 145N, 1264E,  36, 1004, XX,  34, NEQ, 0204, 0161, 0000, 0000,    0,    0, 108
WP, 96, 2016072900, 03, COTC, 042, 153N, 1259E,  31, 1003, XX,  34, NEQ, 0222, 0322, 0000, 0000,    0,    0, 072
WP, 96, 2016072900, 03, COTC, 048, 167N, 1251E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
WP, 96, 2016072900, 03, GFDN,   0, 124N, 1279E,  21, 1005
WP, 96, 2016072900, 03, GFDN,   6, 125N, 1275E,  24, 1002
WP, 96, 2016072900, 03, GFDN,  12, 130N, 1270E,  27, 1001
WP, 96, 2016072900, 03, GFDN,  18, 134N, 1264E,  42, 1001
WP, 96, 2016072900, 03, GFDN,  24, 135N, 1261E,  37, 1000
WP, 96, 2016072900, 03, GFDN,  30, 134N, 1259E,  57,  999
WP, 96, 2016072900, 03, GFDN,  36, 139N, 1260E,  42,  999
WP, 96, 2016072900, 03, GFDN,  42, 146N, 1259E,  39,  998
WP, 96, 2016072900, 03, GFDN,  48, 158N, 1255E,  29,  998
WP, 96, 2016072900, 03, GFDN,  54, 171N, 1247E,  35,  997
WP, 96, 2016072900, 03, GFDN,  60, 180N, 1235E,  45,  996
WP, 96, 2016072900, 03, GFDN,  66, 191N, 1224E,  45,  996
WP, 96, 2016072900, 03, GFDN,  72, 201N, 1209E,  40,  995
WP, 96, 2016072900, 03, GFDN,  78, 208N, 1196E,  39,  994
WP, 96, 2016072900, 03, GFDN,  84, 212N, 1181E,  50,  988
WP, 96, 2016072900, 03, GFDN,  90, 215N, 1172E,  49,  985
WP, 96, 2016072900, 03, GFDN,  96, 222N, 1163E,  50,  984
WP, 96, 2016072900, 03, GFDN, 102, 225N, 1153E,  52,  982
WP, 96, 2016072900, 03, GFDN, 108, 228N, 1145E,  48,  980
WP, 96, 2016072900, 03, GFDN, 114, 234N, 1137E,  30,  981
WP, 96, 2016072900, 03, GFDN, 120, 238N, 1128E,  22,  986
WP, 96, 2016072900, 03, GFDN, 126, 243N, 1120E,  27,  987
WP, 96, 2016072900, 03, NG01, 000, 115N, 1278E,  16, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 156
WP, 96, 2016072900, 03, NG01, 006, 142N, 1268E,  13, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
WP, 96, 2016072900, 03, NG01, 012, 140N, 1268E,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 083
WP, 96, 2016072900, 03, NG01, 018, 137N, 1269E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 076
WP, 96, 2016072900, 03, NG01, 024, 140N, 1271E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 065
WP, 96, 2016072900, 03, NG01, 030, 146N, 1272E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
WP, 96, 2016072900, 03, NG01, 036, 154N, 1273E,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 097
WP, 96, 2016072900, 03, NG01, 042, 162N, 1267E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 093
WP, 96, 2016072900, 03, NG01, 048, 171N, 1258E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
WP, 96, 2016072900, 03, NG01, 054, 180N, 1253E,  21, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 155
WP, 96, 2016072900, 03, NG01, 060, 187N, 1243E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 091
WP, 96, 2016072900, 03, NG01, 066, 194N, 1230E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 146
WP, 96, 2016072900, 03, NG01, 072, 201N, 1221E,  21, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 105
WP, 96, 2016072900, 03, NG01, 078, 203N, 1216E,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
WP, 96, 2016072900, 03, NG01, 084, 201N, 1207E,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
WP, 96, 2016072900, 03, NG01, 090, 201N, 1200E,  23,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 085
WP, 96, 2016072900, 03, NG01, 096, 200N, 1199E,  24,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
WP, 96, 2016072900, 03, NG01, 102, 198N, 1197E,  27,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 072
WP, 96, 2016072900, 03, NG01, 108, 196N, 1194E,  30,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 086
WP, 96, 2016072900, 03, NG01, 114, 197N, 1191E,  36,  994, XX,  34, NEQ, 0000, 0079, 0000, 0000,    0,    0, 068
WP, 96, 2016072900, 03, NG01, 120, 200N, 1190E,  33,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 080
WP, 96, 2016072900, 03, NG02, 000, 130N, 1264E,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 150
WP, 96, 2016072900, 03, NG02, 006, 133N, 1251E,  24, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
WP, 96, 2016072900, 03, NG02, 012, 131N, 1248E,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 161
WP, 96, 2016072900, 03, NG02, 018, 133N, 1252E,  34, 1002, XX,  34, NEQ, 0000, 0090, 0000, 0000,    0,    0, 090
WP, 96, 2016072900, 03, NG02, 024, 141N, 1253E,  36, 1000, XX,  34, NEQ, 0000, 0137, 0000, 0000,    0,    0, 118
WP, 96, 2016072900, 03, NG02, 030, 149N, 1251E,  35,  998, XX,  34, NEQ, 0000, 0120, 0000, 0000,    0,    0, 126
WP, 96, 2016072900, 03, NG02, 036, 153N, 1247E,  33,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 96, 2016072900, 03, NG02, 042, 158N, 1240E,  35,  996, XX,  34, NEQ, 0000, 0097, 0000, 0000,    0,    0, 085
WP, 96, 2016072900, 03, NG02, 048, 166N, 1232E,  39,  996, XX,  34, NEQ, 0000, 0148, 0000, 0000,    0,    0, 085
WP, 96, 2016072900, 03, NG02, 054, 173N, 1222E,  32,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
