WP, 05, 2018060206, 03, CTCX, 000, 116N, 1121E,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
WP, 05, 2018060206, 03, CTCX, 006, 128N, 1109E,  37, 1003, XX,  34, NEQ, 0000, 0051, 0000, 0000,    0,    0, 031
WP, 05, 2018060206, 03, CTCX, 012, 134N, 1104E,  40, 1002, XX,  34, NEQ, 0161, 0000, 0000, 0036,    0,    0, 029
WP, 05, 2018060206, 03, CTCX, 018, 135N, 1104E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 034
WP, 05, 2018060206, 03, CTCX, 024, 141N, 1105E,  31, 1003, XX,  34, NEQ, 0000, 0161, 0000, 0000,    0,    0, 033
WP, 05, 2018060206, 03, CTCX, 030, 143N, 1110E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
WP, 05, 2018060206, 03, CTCX, 036, 149N, 1109E,  32, 1002, XX,  34, NEQ, 0000, 0189, 0000, 0000,    0,    0, 081
WP, 05, 2018060206, 03, CTCX, 042, 156N, 1105E,  37, 1002, XX,  34, NEQ, 0000, 0190, 0075, 0000,    0,    0, 056
WP, 05, 2018060206, 03, CTCX, 048, 158N, 1105E,  37, 1002, XX,  34, NEQ, 0278, 0240, 0055, 0077,    0,    0, 074
WP, 05, 2018060206, 03, CTCX, 054, 164N, 1102E,  34,  999, XX,  34, NEQ, 0000, 0000, 0000, 0162,    0,    0, 107
WP, 05, 2018060206, 03, CTCX, 060, 167N, 1092E,  29, 1001, XX,  34, NEQ, 0252, 0000, 0000, 0205,    0,    0, 101
WP, 05, 2018060206, 03, CTCX, 066, 170N, 1086E,  43, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0121,    0,    0, 067
WP, 05, 2018060206, 03, CTCX, 072, 170N, 1086E,  49, 1000, XX,  34, NEQ, 0000, 0037, 0075, 0116,    0,    0, 065
WP, 05, 2018060206, 03, CTCX, 078, 174N, 1088E,  42,  997, XX,  34, NEQ, 0224, 0053, 0057, 0085,    0,    0, 041
WP, 05, 2018060206, 03, CTCX, 084, 178N, 1084E,  56,  995, XX,  34, NEQ, 0000, 0063, 0071, 0080,    0,    0, 018
WP, 05, 2018060206, 03, CTCX, 084, 178N, 1084E,  56,  995, XX,  50, NEQ, 0000, 0000, 0018, 0020,    0,    0, 018
WP, 05, 2018060206, 03, CTCX, 090, 180N, 1085E,  47,  992, XX,  34, NEQ, 0023, 0062, 0083, 0126,    0,    0, 016
WP, 05, 2018060206, 03, CTCX, 096, 186N, 1087E,  58,  986, XX,  34, NEQ, 0060, 0239, 0090, 0100,    0,    0, 021
WP, 05, 2018060206, 03, CTCX, 096, 186N, 1087E,  58,  986, XX,  50, NEQ, 0000, 0000, 0026, 0025,    0,    0, 021
WP, 05, 2018060206, 03, CTCX, 102, 189N, 1090E,  55,  986, XX,  34, NEQ, 0000, 0071, 0065, 0037,    0,    0, 026
WP, 05, 2018060206, 03, CTCX, 102, 189N, 1090E,  55,  986, XX,  50, NEQ, 0000, 0000, 0032, 0000,    0,    0, 026
WP, 05, 2018060206, 03, CTCX, 108, 193N, 1091E,  43,  989, XX,  34, NEQ, 0053, 0098, 0074, 0049,    0,    0, 021
WP, 05, 2018060206, 03, CTCX, 114, 200N, 1095E,  57,  987, XX,  34, NEQ, 0071, 0136, 0109, 0090,    0,    0, 025
WP, 05, 2018060206, 03, CTCX, 114, 200N, 1095E,  57,  987, XX,  50, NEQ, 0034, 0000, 0000, 0032,    0,    0, 025
WP, 05, 2018060206, 03, CTCX, 120, 204N, 1095E,  61,  981, XX,  34, NEQ, 0201, 0112, 0076, 0076,    0,    0, 018
WP, 05, 2018060206, 03, CTCX, 120, 204N, 1095E,  61,  981, XX,  50, NEQ, 0022, 0018, 0032, 0023,    0,    0, 018
WP, 05, 2018060206, 03, CTCX, 126, 211N, 1094E,  67,  974, XX,  34, NEQ, 0157, 0126, 0060, 0064,    0,    0, 014
WP, 05, 2018060206, 03, CTCX, 126, 211N, 1094E,  67,  974, XX,  50, NEQ, 0029, 0013, 0027, 0035,    0,    0, 014
WP, 05, 2018060206, 03, CTCX, 126, 211N, 1094E,  67,  974, XX,  64, NEQ, 0000, 0000, 0011, 0017,    0,    0, 014
WP, 05, 2018060212, 03, CTCX, 000, 125N, 1109E,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
WP, 05, 2018060212, 03, CTCX, 006, 142N, 1099E,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 008
WP, 05, 2018060212, 03, CTCX, 012, 142N, 1100E,  35, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0110,    0,    0, 108
