EP, 93, 2014090206, 03, GFDN,   0, 157N, 1075W,  45, 1003
EP, 93, 2014090206, 03, GFDN,   6, 162N, 1071W,  54,  998
EP, 93, 2014090206, 03, GFDN,  12, 167N, 1068W,  52,  994
EP, 93, 2014090206, 03, GFDN,  18, 171N, 1066W,  56,  990
EP, 93, 2014090206, 03, GFDN,  24, 171N, 1066W,  54,  987
EP, 93, 2014090206, 03, GFDN,  30, 171N, 1067W,  73,  977
EP, 93, 2014090206, 03, GFDN,  36, 174N, 1066W,  52,  983
EP, 93, 2014090206, 03, GFDN,  42, 180N, 1068W,  51,  983
EP, 93, 2014090206, 03, GFDN,  48, 187N, 1071W,  55,  982
EP, 93, 2014090206, 03, GFDN,  54, 195N, 1075W,  63,  978
EP, 93, 2014090206, 03, GFDN,  60, 206N, 1081W,  68,  975
EP, 93, 2014090206, 03, GFDN,  66, 215N, 1087W,  72,  973
EP, 93, 2014090206, 03, GFDN,  72, 223N, 1093W,  77,  968
EP, 93, 2014090206, 03, GFDN,  78, 232N, 1098W,  86,  962
EP, 93, 2014090206, 03, GFDN,  84, 238N, 1104W,  86,  960
EP, 93, 2014090206, 03, GFDN,  90, 245N, 1109W,  79,  966
EP, 93, 2014090206, 03, GFDN,  96, 250N, 1114W,  70,  971
EP, 93, 2014090206, 03, GFDN, 102, 256N, 1121W,  57,  975
EP, 93, 2014090206, 03, GFDN, 108, 261N, 1129W,  55,  976
EP, 93, 2014090206, 03, GFDN, 114, 265N, 1136W,  56,  978
EP, 93, 2014090206, 03, GFDN, 120, 268N, 1142W,  52,  979
EP, 93, 2014090206, 03, GFDN, 126, 274N, 1147W,  46,  983
EP, 93, 2014090206, 03, NVGM, 000, 170N, 1074W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090206, 03, NVGM, 156, 290N, 1149W,  40, 1000, XX,  34, NEQ, 0088, 0086, 0090, 0000
EP, 93, 2014090206, 03, NVGM, 162, 300N, 1142W,  41, 1000, XX,  34, NEQ, 0100, 0089, 0000, 0000
EP, 93, 2014090206, 03, NVGM, 168, 309N, 1136W,  37, 1002, XX,  34, NEQ, 0000, 0070, 0000, 0000
EP, 93, 2014090206, 03, NVGM, 174, 317N, 1131W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090206, 03, NVGM, 180, 324N, 1127W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, GFDN,   0, 171N, 1072W,  44, 1001
EP, 93, 2014090212, 03, GFDN,   6, 177N, 1068W,  38,  999
EP, 93, 2014090212, 03, GFDN,  12, 181N, 1072W,  54,  996
EP, 93, 2014090212, 03, GFDN,  18, 183N, 1070W,  43,  996
EP, 93, 2014090212, 03, GFDN,  24, 184N, 1073W,  42,  996
EP, 93, 2014090212, 03, GFDN,  30, 184N, 1076W,  51,  994
EP, 93, 2014090212, 03, GFDN,  36, 187N, 1078W,  49,  991
EP, 93, 2014090212, 03, GFDN,  42, 189N, 1082W,  66,  986
EP, 93, 2014090212, 03, GFDN,  48, 194N, 1084W,  56,  985
EP, 93, 2014090212, 03, GFDN,  54, 200N, 1088W,  72,  980
EP, 93, 2014090212, 03, GFDN,  60, 206N, 1094W,  65,  980
EP, 93, 2014090212, 03, GFDN,  66, 210N, 1098W,  78,  976
EP, 93, 2014090212, 03, GFDN,  72, 216N, 1102W,  72,  972
EP, 93, 2014090212, 03, GFDN,  78, 220N, 1108W,  77,  970
EP, 93, 2014090212, 03, GFDN,  84, 224N, 1113W,  83,  966
EP, 93, 2014090212, 03, GFDN,  90, 228N, 1119W,  85,  965
EP, 93, 2014090212, 03, GFDN,  96, 230N, 1126W,  86,  961
EP, 93, 2014090212, 03, GFDN, 102, 231N, 1135W,  85,  959
EP, 93, 2014090212, 03, GFDN, 108, 231N, 1143W,  89,  957
EP, 93, 2014090212, 03, GFDN, 114, 232N, 1151W,  84,  958
EP, 93, 2014090212, 03, GFDN, 120, 232N, 1160W,  80,  960
EP, 93, 2014090212, 03, GFDN, 126, 233N, 1169W,  73,  967
EP, 93, 2014090212, 03, NG01, 000, 170N, 1085W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG01, 006, 171N, 1085W,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG01, 012, 167N, 1080W,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG01, 018, 167N, 1074W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 000, 168N, 1075W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 006, 172N, 1081W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 012, 180N, 1084W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 018, 182N, 1090W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 024, 186N, 1097W,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 030, 190N, 1106W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 036, 195N, 1115W,  30,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 042, 199N, 1124W,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 048, 205N, 1134W,  31,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 054, 210N, 1142W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 060, 217N, 1152W,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 066, 224N, 1161W,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 072, 230N, 1171W,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 078, 238N, 1180W,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 084, 247N, 1186W,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 090, 251N, 1192W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 096, 258N, 1199W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 102, 262N, 1203W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 108, 266N, 1207W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 114, 266N, 1211W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 120, 266N, 1215W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 126, 266N, 1216W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 132, 264N, 1216W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 138, 261N, 1217W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 144, 259N, 1217W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 150, 258N, 1215W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 156, 253N, 1212W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 162, 250N, 1210W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 168, 247N, 1207W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 174, 245N, 1203W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG02, 180, 241N, 1198W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG03, 000, 171N, 1089W,  17, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 000, 164N, 1070W,  26, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 006, 165N, 1068W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 012, 169N, 1061W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 018, 170N, 1058W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 024, 172N, 1057W,  28, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 030, 174N, 1059W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 036, 177N, 1063W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 042, 180N, 1069W,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 048, 187N, 1076W,  26, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 054, 195N, 1084W,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 060, 204N, 1093W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 066, 213N, 1100W,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 072, 223N, 1108W,  39, 1001, XX,  34, NEQ, 0180, 0192, 0000, 0000
EP, 93, 2014090212, 03, NG04, 078, 233N, 1117W,  37, 1002, XX,  34, NEQ, 0175, 0185, 0000, 0000
EP, 93, 2014090212, 03, NG04, 084, 241N, 1127W,  35, 1000, XX,  34, NEQ, 0162, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 090, 246N, 1135W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 096, 254N, 1141W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 102, 262N, 1146W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 108, 270N, 1150W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 114, 279N, 1151W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 120, 291N, 1152W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 126, 307N, 1153W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 132, 321N, 1149W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 138, 341N, 1145W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 144, 367N, 1138W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG04, 150, 392N, 1117W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG05, 000, 183N, 1065W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG05, 006, 190N, 1067W,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG05, 012, 196N, 1062W,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG06, 000, 184N, 1060W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG07, 000, 177N, 1084W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG07, 006, 182N, 1089W,  16, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG07, 012, 191N, 1089W,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG07, 018, 190N, 1081W,  13, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 000, 170N, 1077W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 006, 172N, 1076W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 012, 180N, 1073W,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 018, 181N, 1075W,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 024, 184N, 1079W,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 030, 188N, 1084W,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 036, 195N, 1089W,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 042, 200N, 1095W,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 048, 208N, 1101W,  32,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 054, 214N, 1109W,  32, 1000, XX,  34, NEQ, 0190, 0191, 0000, 0000
EP, 93, 2014090212, 03, NG08, 060, 224N, 1116W,  39,  998, XX,  34, NEQ, 0211, 0187, 0000, 0000
EP, 93, 2014090212, 03, NG08, 066, 231N, 1122W,  35, 1000, XX,  34, NEQ, 0197, 0216, 0000, 0000
EP, 93, 2014090212, 03, NG08, 072, 240N, 1130W,  32,  998, XX,  34, NEQ, 0186, 0147, 0000, 0000
EP, 93, 2014090212, 03, NG08, 078, 251N, 1136W,  36,  999, XX,  34, NEQ, 0162, 0158, 0000, 0000
EP, 93, 2014090212, 03, NG08, 084, 260N, 1143W,  31,  998, XX,  34, NEQ, 0000, 0190, 0000, 0000
EP, 93, 2014090212, 03, NG08, 090, 268N, 1148W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 096, 276N, 1154W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 102, 284N, 1158W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 108, 291N, 1160W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 114, 298N, 1162W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 120, 304N, 1163W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 126, 312N, 1160W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 132, 319N, 1153W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 138, 325N, 1148W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG08, 144, 337N, 1141W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 000, 182N, 1082W,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 006, 193N, 1093W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 012, 199N, 1100W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 018, 201N, 1104W,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 024, 202N, 1109W,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 030, 201N, 1113W,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 036, 201N, 1116W,  34,  999, XX,  34, NEQ, 0000, 0158, 0000, 0000
EP, 93, 2014090212, 03, NG09, 042, 207N, 1117W,  39, 1001, XX,  34, NEQ, 0163, 0340, 0161, 0000
EP, 93, 2014090212, 03, NG09, 048, 211N, 1120W,  36,  998, XX,  34, NEQ, 0181, 0335, 0193, 0000
EP, 93, 2014090212, 03, NG09, 054, 219N, 1122W,  37,  999, XX,  34, NEQ, 0195, 0223, 0179, 0000
EP, 93, 2014090212, 03, NG09, 060, 226N, 1129W,  37,  998, XX,  34, NEQ, 0214, 0229, 0161, 0000
EP, 93, 2014090212, 03, NG09, 066, 231N, 1133W,  36, 1000, XX,  34, NEQ, 0000, 0224, 0000, 0000
EP, 93, 2014090212, 03, NG09, 072, 239N, 1138W,  37,  998, XX,  34, NEQ, 0147, 0165, 0000, 0000
EP, 93, 2014090212, 03, NG09, 078, 249N, 1141W,  36, 1000, XX,  34, NEQ, 0157, 0185, 0000, 0000
EP, 93, 2014090212, 03, NG09, 084, 258N, 1145W,  35,  999, XX,  34, NEQ, 0197, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 090, 267N, 1149W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 096, 275N, 1152W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 102, 282N, 1153W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 108, 291N, 1152W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 114, 299N, 1150W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 120, 309N, 1148W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 126, 320N, 1142W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 132, 330N, 1134W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG09, 138, 341N, 1128W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG10, 000, 186N, 1073W,  31, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 000, 174N, 1065W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 006, 180N, 1071W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 012, 180N, 1070W,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 018, 179N, 1066W,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 024, 179N, 1070W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 030, 177N, 1075W,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 036, 182N, 1079W,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 042, 187N, 1083W,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 048, 188N, 1089W,  20, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 054, 191N, 1096W,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 060, 195N, 1104W,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 066, 197N, 1112W,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 072, 201N, 1121W,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 078, 208N, 1129W,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 93, 2014090212, 03, NG11, 084, 209N, 1137W,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
