SH, 92, 2012010918, 03, AVNO, 000, 127S, 1190E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 006, 132S, 1194E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 012, 138S, 1198E,  22, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 018, 151S, 1194E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 024, 163S, 1190E,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 030, 172S, 1182E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 036, 181S, 1175E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 042, 186S, 1174E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 048, 193S, 1170E,  30,  999, XX,  34, NEQ, 0318, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 054, 198S, 1163E,  32, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 060, 204S, 1155E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 066, 209S, 1154E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 072, 219S, 1151E,  29, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 078, 231S, 1144E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 084, 244S, 1139E,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 090, 251S, 1139E,  21, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 096, 258S, 1141E,  16, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 102, 269S, 1145E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 108, 285S, 1156E,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 114, 293S, 1176E,  16, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 120, 307S, 1203E,  16, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 126, 307S, 1216E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 132, 307S, 1234E,  19, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 138, 321S, 1242E,  16, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012010918, 03, AVNO, 144, 334S, 1245E,  14, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 000, 133S, 1195E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 006, 142S, 1200E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 012, 155S, 1196E,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 018, 168S, 1192E,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 024, 179S, 1187E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 030, 190S, 1185E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 036, 201S, 1182E,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 042, 209S, 1174E,  36, 1000, XX,  34, NEQ, 0000, 0075, 0045, 0000
SH, 92, 2012011000, 03, AVNO, 048, 212S, 1164E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 054, 214S, 1156E,  23, 1000, XX,  34, NEQ, 0327, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 060, 218S, 1153E,  22, 1002, XX,  34, NEQ, 0297, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 066, 223S, 1148E,  22, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 072, 228S, 1142E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 078, 234S, 1139E,  20, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 084, 240S, 1143E,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 090, 246S, 1135E,  17, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011000, 03, AVNO, 096, 262S, 1144E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 000, 149S, 1196E,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 006, 163S, 1192E,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 012, 174S, 1192E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 018, 185S, 1188E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 024, 195S, 1184E,  30, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 030, 204S, 1184E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 036, 213S, 1179E,  29, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 042, 218S, 1168E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 048, 224S, 1159E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 054, 229S, 1154E,  24, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 060, 233S, 1144E,  20, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 066, 233S, 1138E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 072, 231S, 1151E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 078, 242S, 1147E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 084, 255S, 1144E,  20, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 090, 268S, 1136E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 096, 278S, 1148E,  19, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 102, 283S, 1156E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011006, 03, AVNO, 108, 297S, 1163E,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 000, 168S, 1188E,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 006, 177S, 1189E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 012, 188S, 1189E,  27, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 018, 196S, 1186E,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 024, 204S, 1187E,  26, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 030, 210S, 1183E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 036, 213S, 1172E,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 042, 217S, 1162E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 048, 221S, 1156E,  20, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 054, 226S, 1147E,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 060, 231S, 1142E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 066, 221S, 1139E,  23, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 072, 210S, 1144E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 078, 203S, 1138E,  14, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011012, 03, AVNO, 084, 201S, 1128E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 000, 174S, 1190E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 006, 185S, 1186E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 012, 194S, 1183E,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 018, 201S, 1184E,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 024, 212S, 1181E,  35, 1000, XX,  34, NEQ, 0000, 0000, 0049, 0000
SH, 92, 2012011018, 03, AVNO, 030, 212S, 1172E,  34, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 036, 214S, 1165E,  25, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 042, 224S, 1161E,  21, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 048, 227S, 1156E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 054, 229S, 1151E,  23, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 060, 236S, 1151E,  20, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 066, 242S, 1150E,  21, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 072, 252S, 1153E,  19, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 078, 267S, 1153E,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 084, 276S, 1163E,  18, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011018, 03, AVNO, 090, 282S, 1166E,  18, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 000, 186S, 1191E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 006, 191S, 1185E,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 012, 198S, 1185E,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 018, 207S, 1182E,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 024, 210S, 1171E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 030, 212S, 1163E,  23, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 036, 216S, 1159E,  20, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 042, 220S, 1154E,  22, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 048, 224S, 1150E,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 054, 233S, 1148E,  21, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 060, 239S, 1148E,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 066, 249S, 1146E,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 072, 258S, 1144E,  20, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 078, 266S, 1151E,  19, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 084, 272S, 1155E,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 090, 276S, 1157E,  14, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 096, 283S, 1157E,  17, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012011100, 03, AVNO, 102, 302S, 1163E,  16, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 000, 188S,  437E,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 006, 197S,  431E,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 012, 206S,  425E,  30, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 018, 215S,  419E,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 024, 219S,  412E,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 030, 223S,  403E,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 036, 229S,  396E,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 042, 235S,  393E,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 048, 239S,  390E,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 054, 246S,  380E,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 92, 2012013018, 03, AVNO, 060, 252S,  375E,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
