AL, 96, 2017071806, 03, CTCX, 000,  98N,  382W,  22, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
AL, 96, 2017071806, 03, CTCX, 006, 102N,  399W,  28, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
AL, 96, 2017071806, 03, CTCX, 012, 102N,  406W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 041
AL, 96, 2017071806, 03, CTCX, 018, 101N,  411W,  26, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 064
AL, 96, 2017071806, 03, CTCX, 024, 103N,  413W,  24, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
AL, 96, 2017071806, 03, CTCX, 030, 104N,  419W,  19, 1014, XX,  34, NEQ, 0230, 0000, 0000, 0000,    0,    0, 107
AL, 96, 2017071806, 03, CTCX, 036, 107N,  424W,  19, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 102
AL, 96, 2017071806, 03, CTCX, 042, 110N,  435W,  20, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
AL, 96, 2017071806, 03, CTCX, 048, 112N,  449W,  33, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 055
AL, 96, 2017071806, 03, CTCX, 054, 108N,  464W,  21, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
AL, 96, 2017071806, 03, CTCX, 060, 110N,  477W,  21, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
AL, 96, 2017071806, 03, NVGM, 000,  99N,  375W,  19, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
AL, 96, 2017071806, 03, NVGM, 006, 102N,  381W,  18, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 123
AL, 96, 2017071806, 03, NVGM, 012, 106N,  386W,  16, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
AL, 96, 2017071806, 03, NVGM, 018, 106N,  395W,  17, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 130
AL, 96, 2017071806, 03, NVGM, 024, 110N,  399W,  17, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
AL, 96, 2017071806, 03, NVGM, 030, 112N,  407W,  17, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 140
AL, 96, 2017071806, 03, NVGM, 036, 117N,  412W,  17, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 161
AL, 96, 2017071806, 03, NVGM, 042, 119N,  418W,  15, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 130
AL, 96, 2017071806, 03, NVGM, 048, 119N,  430W,  17, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 129
AL, 96, 2017071818, 03, CTCX, 000, 100N,  403W,  19, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
AL, 96, 2017071818, 03, CTCX, 006, 102N,  411W,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 049
AL, 96, 2017071818, 03, CTCX, 012, 106N,  418W,  26, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 047
AL, 96, 2017071818, 03, CTCX, 018, 113N,  426W,  26, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 045
AL, 96, 2017071818, 03, CTCX, 024, 114N,  432W,   0, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 96, 2017071818, 03, CTCX, 030, 110N,  444W,   0, 1015, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
AL, 96, 2017071900, 03, CTCX, 000, 103N,  412W,  20, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 085
