WP, 21, 2004080706, 72, JAVN,   0, 166N, 1313E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  12, 171N, 1315E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  24, 185N, 1333E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  36, 204N, 1352E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  48, 235N, 1395E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  60, 252N, 1406E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  72, 265N, 1437E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  84, 287N, 1474E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN,  96, 285N, 1483E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN, 108, 269N, 1483E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080706, 72, JAVN, 120, 272N, 1523E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080712, 71, JNGP,   0, 171N, 1325E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004080712, 71, JNGP,  12, 185N, 1319E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,   0, 115N, 1570E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  12, 115N, 1566E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  24, 125N, 1567E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  36, 125N, 1559E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  48, 134N, 1555E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  60, 130N, 1535E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  72, 147N, 1525E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  84, 160N, 1515E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN,  96, 176N, 1505E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 72, JAVN, 108, 197N, 1486E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 73, JUKM,   0, 115N, 1568E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 73, JUKM,  12, 122N, 1575E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 73, JUKM,  24, 125N, 1581E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 73, JUKM,  36, 117N, 1566E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 73, JUKM,  48, 117N, 1564E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 73, JUKM,  60, 115N, 1548E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082400, 73, JUKM,  72, 115N, 1522E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,   0, 116N, 1573E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  12, 115N, 1564E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  24, 123N, 1556E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  36, 130N, 1555E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  48, 116N, 1535E,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  60, 145N, 1528E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  72, 160N, 1515E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  84, 167N, 1505E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN,  96, 189N, 1485E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082406, 72, JAVN, 108, 205N, 1470E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,   0, 115N, 1565E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  12, 116N, 1554E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  24, 135N, 1562E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  36, 138N, 1545E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  48, 141N, 1535E,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  60, 150N, 1525E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  72, 156N, 1514E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  84, 172N, 1495E,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN,  96, 171N, 1485E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN, 108, 174N, 1474E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 72, JAVN, 120, 165N, 1456E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 73, JUKM,   0, 125N, 1570E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 73, JUKM,  12, 125N, 1568E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 73, JUKM,  24, 127N, 1565E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 73, JUKM,  36, 126N, 1557E,  10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 73, JUKM,  48, 126N, 1555E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 73, JUKM,  60, 125N, 1530E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082412, 73, JUKM,  72, 127N, 1515E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,   0, 116N, 1564E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  12, 127N, 1554E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  24, 134N, 1555E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  36, 135N, 1546E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  48, 139N, 1535E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  60, 142N, 1524E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  72, 140N, 1505E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  84, 146N, 1497E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN,  96, 146N, 1478E,  -5,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN, 108, 139N, 1465E, -10,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082418, 72, JAVN, 120, 135N, 1455E,   0,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082500, 72, JAVN,   0, 119N, 1555E,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082500, 72, JAVN,  12, 132N, 1565E,   0,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082500, 72, JAVN,  24, 135N, 1548E,   0,    0,   ,  34, NEQ,    0,    0,    0,    0, 
WP, 21, 2004082500, 72, JAVN,  36, 135N, 1538E,   0,    0,   ,  34, NEQ,    0,    0,    0,    0, 
