EP, 20, 2014101800, 03, COTC, 000, 161N,  987W,  35,  995, XX,  34, NEQ, 0000, 0037, 0000, 0000,    0,    0, 022
EP, 20, 2014101800, 03, COTC, 006, 165N,  990W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
EP, 20, 2014101800, 03, COTC, 012, 169N,  987W,  34, 1005, XX,  34, NEQ, 0000, 0000, 0064, 0000,    0,    0, 064
EP, 20, 2014101800, 03, COTC, 018, 169N,  991W,  31, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 038
EP, 20, 2014101800, 03, COTC, 024, 172N,  991W,  24, 1005, XX,  34, NEQ, 0000, 0000, 0206, 0000,    0,    0, 108
EP, 20, 2014101800, 03, COTC, 030, 165N,  988W,  33, 1006, XX,  34, NEQ, 0000, 0134, 0000, 0000,    0,    0, 068
EP, 20, 2014101800, 03, COTC, 036, 161N,  984W,  36, 1003, XX,  34, NEQ, 0000, 0164, 0046, 0000,    0,    0, 040
EP, 20, 2014101800, 03, COTC, 042, 161N,  976W,  33, 1006, XX,  34, NEQ, 0000, 0136, 0000, 0000,    0,    0, 095
EP, 20, 2014101800, 03, COTC, 048, 165N,  975W,  27, 1004, XX,  34, NEQ, 0000, 0151, 0183, 0000,    0,    0, 080
EP, 20, 2014101800, 03, GFDN,   0, 157N,  991W,  36,  996
EP, 20, 2014101800, 03, GFDN,   6, 159N,  994W,  41,  999
EP, 20, 2014101800, 03, GFDN,  12, 162N,  997W,  51,  995
EP, 20, 2014101800, 03, GFDN,  18, 164N, 1001W,  43,  996
EP, 20, 2014101800, 03, GFDN,  24, 170N, 1010W,  40,  997
EP, 20, 2014101800, 03, GFDN,  30, 174N, 1016W,  46,  997
EP, 20, 2014101800, 03, GFDN,  36, 177N, 1023W,  35, 1000
EP, 20, 2014101800, 03, GFDN,  42, 178N, 1034W,  32, 1001
EP, 20, 2014101800, 03, GFDN,  48, 179N, 1036W,  26, 1001
EP, 20, 2014101800, 03, GFDN,  54, 182N, 1043W,  29, 1002
EP, 20, 2014101800, 03, GFDN,  60, 184N, 1048W,  30, 1002
EP, 20, 2014101800, 03, GFDN,  66, 184N, 1049W,  27, 1003
EP, 20, 2014101800, 03, GFDN,  72, 184N, 1050W,  23, 1003
EP, 20, 2014101800, 03, GFDN,  78, 185N, 1051W,  28, 1003
EP, 20, 2014101800, 03, GFDN,  84, 186N, 1053W,  28, 1003
EP, 20, 2014101800, 03, GFDN,  90, 191N, 1060W,  25, 1004
EP, 20, 2014101800, 03, NG01, 000, 151N, 1000W,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG01, 006, 161N, 1003W,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG02, 000, 166N,  984W,  17, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG02, 006, 167N,  984W,   9, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG02, 012, 163N, 1002W,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG02, 018, 165N, 1009W,  11, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG02, 024, 168N, 1017W,  13, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG02, 030, 172N, 1014W,  12, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG03, 000, 164N,  996W,  10, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 000, 160N,  994W,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 006, 163N,  996W,  20, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 012, 165N,  997W,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 018, 168N, 1002W,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 024, 170N, 1002W,  16, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 030, 175N, 1006W,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 036, 172N, 1006W,  16, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 042, 176N, 1014W,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 048, 176N, 1020W,  17, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 054, 168N, 1010W,  18, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 060, 160N, 1006W,  19, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 20, 2014101800, 03, NG04, 066, 160N, 1008W,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
