EP, 93, 2017062312, 03, COTC, 000, 125N,  972W,  14, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 054
EP, 93, 2017062312, 03, COTC, 006, 129N,  975W,  25, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 075
EP, 93, 2017062312, 03, COTC, 012, 136N,  979W,  28, 1001, XX,  34, NEQ, 0000, 0000, 0124, 0000,    0,    0, 071
EP, 93, 2017062312, 03, COTC, 018, 157N,  980W,  26, 1004, XX,  34, NEQ, 0000, 0202, 0000, 0000,    0,    0, 086
EP, 93, 2017062312, 03, CTCX, 000, 130N,  962W,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 106
EP, 93, 2017062312, 03, CTCX, 006, 128N,  965W,  34, 1008, XX,  34, NEQ, 0000, 0045, 0000, 0161,    0,    0, 045
EP, 93, 2017062312, 03, CTCX, 012, 130N,  963W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
EP, 93, 2017062312, 03, CTCX, 018, 137N,  967W,  24, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 069
EP, 93, 2017062312, 03, CTCX, 024, 138N,  972W,  31, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 077
EP, 93, 2017062312, 03, CTCX, 030, 138N,  981W,  26, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 092
EP, 93, 2017062312, 03, CTCX, 036, 144N,  987W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 041
EP, 93, 2017062312, 03, CTCX, 042, 153N,  995W,  28, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
EP, 93, 2017062312, 03, CTCX, 048, 161N, 1006W,   0, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 93, 2017062312, 03, CTCX, 054, 164N, 1017W,   0, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 93, 2017062312, 03, CTCX, 060, 172N, 1024W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, ***
EP, 93, 2017062312, 03, NG01, 000, 125N,  974W,  26, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 052
EP, 93, 2017062312, 03, NG01, 006, 133N,  968W,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
EP, 93, 2017062312, 03, NG02, 000, 117N,  994W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 162
EP, 93, 2017062312, 03, NG02, 006, 123N, 1007W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 140
EP, 93, 2017062312, 03, NG02, 012, 124N, 1013W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 125
EP, 93, 2017062312, 03, NG02, 018, 127N, 1021W,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 145
EP, 93, 2017062312, 03, NG02, 024, 131N, 1026W,  32, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
EP, 93, 2017062312, 03, NG02, 030, 136N, 1036W,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 093
EP, 93, 2017062312, 03, NG02, 036, 138N, 1046W,  34, 1002, XX,  34, NEQ, 0142, 0000, 0000, 0000,    0,    0, 139
EP, 93, 2017062312, 03, NG02, 042, 142N, 1054W,  35, 1003, XX,  34, NEQ, 0000, 0000, 0081, 0000,    0,    0, 069
EP, 93, 2017062312, 03, NG02, 048, 149N, 1062W,  41,  999, XX,  34, NEQ, 0110, 0113, 0064, 0087,    0,    0, 069
EP, 93, 2017062312, 03, NG02, 054, 156N, 1072W,  47,  998, XX,  34, NEQ, 0167, 0108, 0062, 0128,    0,    0, 053
EP, 93, 2017062312, 03, NG02, 060, 163N, 1084W,  47,  996, XX,  34, NEQ, 0122, 0096, 0089, 0054,    0,    0, 064
EP, 93, 2017062312, 03, NG02, 066, 170N, 1097W,  48,  997, XX,  34, NEQ, 0128, 0114, 0091, 0041,    0,    0, 071
EP, 93, 2017062312, 03, NG02, 072, 177N, 1109W,  57,  993, XX,  34, NEQ, 0120, 0103, 0101, 0024,    0,    0, 052
EP, 93, 2017062312, 03, NG02, 072, 177N, 1109W,  57,  993, XX,  50, NEQ, 0080, 0069, 0000, 0000,    0,    0, 052
EP, 93, 2017062312, 03, NG02, 078, 184N, 1125W,  52,  995, XX,  34, NEQ, 0129, 0121, 0064, 0042,    0,    0, 073
EP, 93, 2017062312, 03, NG02, 078, 184N, 1125W,  52,  995, XX,  50, NEQ, 0079, 0000, 0000, 0000,    0,    0, 073
EP, 93, 2017062312, 03, NG02, 084, 188N, 1143W,  49,  994, XX,  34, NEQ, 0097, 0074, 0084, 0028,    0,    0, 047
EP, 93, 2017062312, 03, NG02, 090, 188N, 1157W,  46,  998, XX,  34, NEQ, 0091, 0085, 0080, 0027,    0,    0, 042
EP, 93, 2017062312, 03, NG02, 096, 189N, 1166W,  40,  997, XX,  34, NEQ, 0074, 0067, 0071, 0034,    0,    0, 042
EP, 93, 2017062312, 03, NG02, 102, 193N, 1177W,  38,  999, XX,  34, NEQ, 0083, 0000, 0000, 0096,    0,    0, 047
EP, 93, 2017062312, 03, NG02, 108, 196N, 1191W,  36,  998, XX,  34, NEQ, 0075, 0000, 0000, 0075,    0,    0, 054
EP, 93, 2017062312, 03, NG02, 114, 196N, 1205W,  34, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 056
EP, 93, 2017062312, 03, NG02, 120, 196N, 1217W,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
EP, 93, 2017062312, 03, NG02, 126, 198N, 1228W,  34, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 062
EP, 93, 2017062312, 03, NG02, 132, 201N, 1240W,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 059
EP, 93, 2017062312, 03, NG02, 138, 204N, 1250W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 048
EP, 93, 2017062312, 03, NG02, 144, 208N, 1258W,  23, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 046
EP, 93, 2017062312, 03, NG02, 150, 214N, 1264W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 087
EP, 93, 2017062312, 03, NG02, 156, 220N, 1272W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 074
EP, 93, 2017062312, 03, NG02, 162, 224N, 1283W,  22, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 078
EP, 93, 2017062312, 03, NG02, 168, 228N, 1293W,  20, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 103
EP, 93, 2017062312, 03, NG02, 174, 231N, 1299W,  19, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 082
EP, 93, 2017062312, 03, NG02, 180, 233N, 1303W,  18, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 160
EP, 93, 2017062312, 03, NG03, 000, 133N,  984W,  30, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 156
EP, 93, 2017062312, 03, NG04, 000, 134N,  966W,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 053
EP, 93, 2017062312, 03, NG04, 006, 134N,  964W,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 098
EP, 93, 2017062312, 03, NG04, 012, 133N,  961W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 073
EP, 93, 2017062312, 03, NG04, 018, 129N,  959W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 057
EP, 93, 2017062312, 03, NG04, 024, 127N,  956W,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
EP, 93, 2017062312, 03, NG04, 030, 128N,  959W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 104
EP, 93, 2017062312, 03, NG04, 036, 129N,  963W,  34, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 068
EP, 93, 2017062312, 03, NG04, 042, 129N,  966W,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 067
EP, 93, 2017062312, 03, NG04, 048, 128N,  969W,  36, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0061,    0,    0, 054
EP, 93, 2017062312, 03, NG04, 054, 130N,  973W,  38, 1005, XX,  34, NEQ, 0076, 0063, 0000, 0000,    0,    0, 055
EP, 93, 2017062312, 03, NG04, 060, 138N,  982W,  39, 1004, XX,  34, NEQ, 0077, 0064, 0000, 0000,    0,    0, 084
EP, 93, 2017062312, 03, NG04, 066, 144N,  994W,  39, 1007, XX,  34, NEQ, 0134, 0000, 0000, 0000,    0,    0, 106
EP, 93, 2017062312, 03, NG04, 072, 157N, 1009W,  46, 1006, XX,  34, NEQ, 0120, 0000, 0000, 0000,    0,    0, 055
EP, 93, 2017062312, 03, NG04, 078, 170N, 1023W,  39, 1009, XX,  34, NEQ, 0057, 0000, 0000, 0000,    0,    0, 046
EP, 93, 2017062312, 03, NG04, 084, 180N, 1034W,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 060
EP, 93, 2017062312, 03, NG05, 000, 123N,  977W,  26, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 073
EP, 93, 2017062312, 03, NG06, 000, 115N,  966W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 153
EP, 93, 2017062312, 03, NG06, 006, 122N,  954W,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 130
EP, 93, 2017062312, 03, NG06, 012, 121N,  952W,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 157
EP, 93, 2017062312, 03, NG06, 018, 124N,  954W,  20, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 092
EP, 93, 2017062312, 03, NG06, 024, 126N,  956W,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 135
EP, 93, 2017062312, 03, NG06, 030, 134N,  961W,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 156
EP, 93, 2017062312, 03, NG06, 036, 138N,  976W,  21, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 107
EP, 93, 2017062312, 03, NG06, 042, 141N,  985W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 101
EP, 93, 2017062312, 03, NG06, 048, 144N,  997W,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 145
EP, 93, 2017062312, 03, NG06, 054, 150N, 1009W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 063
EP, 93, 2017062312, 03, NG06, 060, 161N, 1023W,  32, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 081
