CP, 02, 2006091418, 71, JNGP,   0, 105N, 1463W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  12, 115N, 1470W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  24, 116N, 1467W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  36, 114N, 1474W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  48, 111N, 1485W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  60, 106N, 1506W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  72, 105N, 1531W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  84, 105N, 1551W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP,  96, 105N, 1574W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP, 108, 106N, 1597W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 71, JNGP, 120, 106N, 1626W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,   0,  97N, 1465W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  12, 104N, 1483W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  24, 105N, 1464W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  36, 104N, 1466W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  48,  95N, 1483W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  60,  96N, 1486W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  72,  96N, 1497W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  84, 104N, 1496W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN,  96, 106N, 1506W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN, 108, 107N, 1515W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091418, 72, JAVN, 120, 114N, 1524W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,   0, 115N, 1470W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  12, 116N, 1478W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  24, 121N, 1485W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  36, 112N, 1495W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  48, 115N, 1512W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  60,  85N, 1555W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  72,  91N, 1595W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  84, 109N, 1575W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP,  96, 115N, 1598W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP, 108, 114N, 1624W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091506, 71, JNGP, 120, 120N, 1645W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,   0, 117N, 1477W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  12, 123N, 1474W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  24, 120N, 1477W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  36, 110N, 1491W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  48, 108N, 1510W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  60, 106N, 1528W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  72, 108N, 1549W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  84, 110N, 1581W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX,  96, 117N, 1603W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX, 108, 118N, 1628W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX, 120, 119N, 1656W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 03,  NGX, 132, 119N, 1661W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 71, JNGP,   0, 115N, 1476W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 71, JNGP,  12, 124N, 1473W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 71, JNGP,  24, 117N, 1476W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 71, JNGP,  36, 115N, 1490W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 71, JNGP,  48, 112N, 1504W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,   0, 115N, 1448W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  12, 115N, 1450W,  15,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  24, 105N, 1471W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  36, 105N, 1480W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  48,  94N, 1494W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  60,  96N, 1507W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  72, 105N, 1523W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  84, 105N, 1543W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN,  96, 105N, 1554W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN, 108, 115N, 1565W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091512, 72, JAVN, 120, 115N, 1576W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 01, CARQ, -24, 107N, 1459W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 02, 2006091518, 01, CARQ, -18, 108N, 1466W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 02, 2006091518, 01, CARQ, -12, 112N, 1471W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   C,   0,   X, 313,   7, 
CP, 02, 2006091518, 01, CARQ,  -6, 117N, 1476W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
CP, 02, 2006091518, 01, CARQ,   0, 123N, 1483W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1009,  150,   0,   0,   0,   C,   0,   X, 310,   7,     INVEST, M, 
CP, 02, 2006091518, 01, CARQ,   0, 123N, 1483W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1009,  150,   0,   0,   0,   C,   0,   X, 310,   7,     INVEST, M, 
CP, 02, 2006091518, 01, CARQ,   0, 123N, 1483W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1009,  150,   0,   0,   0,   C,   0,   X, 310,   7,     INVEST, M, 
CP, 02, 2006091518, 03, AC00,   0, 115N, 1469W,  17, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,   6, 119N, 1466W,  20, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  12, 117N, 1471W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  18, 118N, 1470W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  24, 110N, 1479W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  30, 112N, 1478W,  18, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  36, 109N, 1485W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  42, 111N, 1493W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  48, 112N, 1499W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  54, 110N, 1506W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  60, 115N, 1514W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  66, 117N, 1525W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  72, 120N, 1538W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  78, 121N, 1545W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  84, 121N, 1553W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  90, 122N, 1560W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00,  96, 122N, 1568W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 102, 124N, 1573W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 108, 127N, 1584W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 114, 128N, 1591W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 120, 130N, 1601W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 126, 129N, 1611W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 132, 130N, 1619W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 138, 130N, 1629W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 144, 134N, 1639W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 150, 137N, 1648W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 156, 139N, 1657W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 162, 140N, 1664W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 168, 141N, 1670W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 174, 143N, 1675W,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 180, 144N, 1679W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 186, 148N, 1685W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 192, 150N, 1690W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 198, 158N, 1692W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 204, 161N, 1692W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 210, 168N, 1692W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 216, 174N, 1691W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 222, 182N, 1687W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 228, 190N, 1685W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 234, 197N, 1684W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AC00, 240, 200N, 1680W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,   0, 115N, 1472W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,   6, 115N, 1468W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  12, 116N, 1471W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  18, 115N, 1472W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  24, 113N, 1475W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  30, 113N, 1480W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  36, 111N, 1486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  42, 110N, 1491W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  48, 112N, 1499W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  54, 112N, 1507W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  60, 116N, 1517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  66, 117N, 1527W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  72, 120N, 1537W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  78, 122N, 1545W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  84, 123N, 1549W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  90, 124N, 1556W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN,  96, 125N, 1565W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 102, 125N, 1572W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 108, 125N, 1581W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 114, 126N, 1590W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 120, 128N, 1600W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 126, 131N, 1606W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 132, 130N, 1616W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 138, 133N, 1626W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 144, 136N, 1635W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 150, 138N, 1644W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 156, 142N, 1653W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 162, 146N, 1661W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 168, 150N, 1668W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 174, 153N, 1676W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 180, 155N, 1683W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 186, 157N, 1690W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 192, 161N, 1697W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 198, 165N, 1703W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 204, 169N, 1708W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 210, 173N, 1714W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 216, 179N, 1720W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 222, 185N, 1726W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 228, 188N, 1732W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 234, 194N, 1738W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
CP, 02, 2006091518, 03, AEMN, 240, 201N, 1741W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
