AL, 97, 2006082418, 03, NGPS,   0, 114N,  622W,  18, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,   6, 117N,  637W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  12, 121N,  653W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  18, 126N,  669W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  24, 131N,  682W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  30, 133N,  698W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  36, 136N,  716W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  42, 138N,  734W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  48, 140N,  750W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  54, 137N,  768W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082418, 03, NGPS,  60, 128N,  791W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,   0, 126N,  633W,  35, 1009, XX,  34, NEQ,    0,    0,    0,  162, 
AL, 97, 2006082500, 03, NGPS,   6, 130N,  647W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  12, 135N,  659W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  18, 141N,  670W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  24, 145N,  684W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  30, 149N,  700W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  36, 154N,  719W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  42, 155N,  734W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  48, 161N,  749W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  54, 163N,  767W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  60, 168N,  785W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  66, 176N,  797W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  72, 178N,  813W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  78, 188N,  827W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  84, 197N,  842W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  90, 204N,  847W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006082500, 03, NGPS,  96, 203N,  863W,  17, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006092812, 01, CARQ, -24, 172N,  568W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 97, 2006092812, 01, CARQ, -18, 173N,  578W,  20,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 97, 2006092812, 01, CARQ, -12, 175N,  588W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 283,   9, 
AL, 97, 2006092812, 01, CARQ,  -6, 177N,  596W,  25,    0, DB,  34, AAA,    0,    0,    0,    0, 
AL, 97, 2006092812, 01, CARQ,   0, 180N,  605W,  25, 1011, DB,  34, NEQ,    0,    0,    0,    0, 1013,   90,  30,   0,   0,   L,   0,   X, 285,   9,     INVEST, S, 
AL, 97, 2006092812, 01, CARQ,   0, 180N,  605W,  25, 1011, DB,  50, NEQ,    0,    0,    0,    0, 1013,   90,  30,   0,   0,   L,   0,   X, 285,   9,     INVEST, S, 
AL, 97, 2006092812, 01, CARQ,   0, 180N,  605W,  25, 1011, DB,  64, NEQ,    0,    0,    0,    0, 1013,   90,  30,   0,   0,   L,   0,   X, 285,   9,     INVEST, S, 
AL, 97, 2006092812, 03,  CMC,   0, 187N,  602W,  13, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03,  NGX,   0, 179N,  602W,  16, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,   0, 180N,  605W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  12, 186N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  24, 194N,  640W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  36, 208N,  658W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  48, 224N,  676W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  60, 243N,  695W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  72, 265N,  708W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  84, 287N,  713W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E,  96, 310N,  694W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E, 108, 344N,  648W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A90E, 120, 377N,  606W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,   0, 180N,  605W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  12, 186N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  24, 194N,  640W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  36, 207N,  657W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  48, 224N,  675W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  60, 242N,  693W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  72, 263N,  707W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  84, 285N,  713W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E,  96, 307N,  697W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E, 108, 342N,  649W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A98E, 120, 374N,  607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A9UK,   0, 180N,  605W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A9UK,  12, 186N,  623W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A9UK,  24, 195N,  641W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 97, 2006092812, 03, A9UK,  36, 209N,  657W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
