EP, 99, 2024081618, 03, AC00, 000, 117N, 1042W,  19, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 006, 116N, 1048W,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 012, 120N, 1052W,  19, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 018, 121N, 1059W,  19, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 024, 120N, 1073W,  21, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 030, 120N, 1098W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 036, 126N, 1100W,  28, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 042, 134N, 1107W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 048, 136N, 1115W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 054, 142N, 1126W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 060, 138N, 1143W,  35, 1007, XX,  34, NEQ, 0000, 0136, 0000, 0000
EP, 99, 2024081618, 03, AC00, 066, 138N, 1146W,  38, 1004, XX,  34, NEQ, 0000, 0084, 0000, 0000
EP, 99, 2024081618, 03, AC00, 072, 146N, 1159W,  32, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
EP, 99, 2024081618, 03, AC00, 078, 151N, 1166W,  47, 1002, XX,  34, NEQ, 0090, 0091, 0000, 0000
EP, 99, 2024081618, 03, AC00, 084, 155N, 1178W,  39, 1004, XX,  34, NEQ, 0083, 0083, 0000, 0000
EP, 99, 2024081618, 03, AC00, 090, 157N, 1187W,  37, 1001, XX,  34, NEQ, 0080, 0073, 0064, 0000
EP, 99, 2024081618, 03, AC00, 096, 160N, 1191W,  48, 1000, XX,  34, NEQ, 0100, 0096, 0083, 0039
EP, 99, 2024081618, 03, AC00, 102, 168N, 1199W,  49,  996, XX,  34, NEQ, 0067, 0095, 0081, 0057
EP, 99, 2024081618, 03, AC00, 108, 172N, 1202W,  55,  994, XX,  34, NEQ, 0067, 0084, 0074, 0059
EP, 99, 2024081618, 03, AC00, 108, 172N, 1202W,  55,  994, XX,  50, NEQ, 0044, 0048, 0000, 0000
EP, 99, 2024081618, 03, AC00, 114, 179N, 1207W,  56,  990, XX,  34, NEQ, 0072, 0073, 0084, 0061
