WP, 21, 2012100118, 03, AVNO, 000, 169N, 1153E,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2012100118, 03, AVNO, 006, 167N, 1154E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2012100118, 03, AVNO, 012, 162N, 1156E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2012100118, 03, AVNO, 018, 158N, 1162E,  31, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2012100118, 03, AVNO, 024, 156N, 1167E,  33, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
WP, 21, 2012100118, 03, AVNO, 030, 154N, 1169E,  44,  999, XX,  34, NEQ, 0098, 0086, 0086, 0100
WP, 21, 2012100118, 03, AVNO, 036, 152N, 1169E,  49,  996, XX,  34, NEQ, 0083, 0086, 0096, 0102
WP, 21, 2012100118, 03, AVNO, 042, 151N, 1169E,  48,  996, XX,  34, NEQ, 0094, 0094, 0087, 0099
WP, 21, 2012100118, 03, AVNO, 048, 148N, 1166E,  62,  994, XX,  34, NEQ, 0077, 0082, 0092, 0121
WP, 21, 2012100118, 03, AVNO, 048, 148N, 1166E,  62,  994, XX,  50, NEQ, 0000, 0060, 0059, 0040
WP, 21, 2012100118, 03, AVNO, 054, 146N, 1164E,  56,  996, XX,  34, NEQ, 0090, 0096, 0102, 0081
WP, 21, 2012100118, 03, AVNO, 054, 146N, 1164E,  56,  996, XX,  50, NEQ, 0059, 0063, 0000, 0038
WP, 21, 2012100118, 03, AVNO, 060, 147N, 1158E,  52,  995, XX,  34, NEQ, 0106, 0123, 0101, 0084
WP, 21, 2012100118, 03, AVNO, 060, 147N, 1158E,  52,  995, XX,  50, NEQ, 0000, 0042, 0000, 0000
WP, 21, 2012100118, 03, AVNO, 066, 145N, 1150E,  61,  995, XX,  34, NEQ, 0121, 0109, 0093, 0123
WP, 21, 2012100118, 03, AVNO, 066, 145N, 1150E,  61,  995, XX,  50, NEQ, 0000, 0061, 0063, 0000
WP, 21, 2012100118, 03, AVNO, 072, 146N, 1141E,  62,  994, XX,  34, NEQ, 0091, 0110, 0111, 0096
